"","CON","AD","PD","HD","MS"
"CARHSP1",0.929994434041729,0.972301789588137,0.942959957208285,0.953705998817682,0.994831932381634
"CARM1",2.20105694058149,2.22286989745056,2.20795698072593,2.21751042654161,2.22205014388579
"CARMIL1",0.852526744224533,0.851805624396007,0.853215758472249,0.851936786209719,0.871092984190456
"CARMIL2",3.83130690487534,3.81024932648483,3.84399458691039,3.889307424067,3.91795831825307
"CARMIL3",2.48358988217872,2.40697021962817,2.47747671725401,2.51249592141167,2.44002301744448
"CARMN",1.23691238611923,1.20289324653545,1.19408490020907,1.10839925051375,0.94860298452775
"CARNMT1",0.51112158169365,0.475762463917421,0.49709319710542,0.473463226465859,0.461898309387829
"CARNS1",5.29459240168708,5.24457697521379,5.23421027930552,5.17808060414631,4.63473155514418
"CARS",2.34437268086665,2.44277642789894,2.35807985028044,2.31619064042749,2.48636022414624
"CARS2",2.03974301389634,2.0530671449683,2.05352638686248,2.09095480826742,2.08694725332072
"CARSP1",0.0885828970123147,0.069304492558479,0.0769396691981468,0.0999758947734376,-0.149044380986898
"CARTPT",5.46786295877465,5.32311084803075,5.43472729002638,5.45113788126001,5.22189684680329
"CASC1",0.44230564987826,0.462332192040472,0.444748879464916,0.452232197442231,0.401349625403069
"CASC10",3.56863011296344,3.514261733783,3.55093868506017,3.55605532177661,3.39230536319196
"CASC2",0.553325832862573,0.55304769112366,0.551906245680205,0.556729386240741,0.510907374477814
"CASC3",4.36204954045323,4.39297553540425,4.37971423555675,4.42714726166382,4.38867672689139
"CASC4",1.2958438967282,1.32022181986806,1.3061454035793,1.34167922661015,1.26339131953958
"CASC6",0.142303146761846,0.123821022303069,0.131323101385399,0.11667062721985,0.0645018046925637
"CASD1",0.515506150377007,0.514198342627068,0.511629145070931,0.498313706348002,0.507034516276489
"CASK",0.744121624211472,0.721160878579605,0.738465432758199,0.734579264258839,0.724340220436783
"CASKIN1",4.59941182062857,4.64582869404646,4.60633101264593,4.65401893624486,4.40421868123798
"CASKIN2",3.56181444536501,3.57573836119828,3.56029751337287,3.57176491146698,3.45425821435415
"CASP1",1.61066648012929,1.6982174127782,1.62047684297525,1.57070905054843,1.74691932076166
"CASP10",0.732105866418131,0.730774101652654,0.724549205903865,0.677919513318827,0.795135328508861
"CASP12",0.265358879155389,0.23732191865673,0.258187624210888,0.236866934873351,0.303060650734418
"CASP16P",0.348709307367402,0.356338233652189,0.348377840678819,0.346106149586532,0.332392223027922
"CASP2",2.33115117631417,2.31272602578495,2.33744516139786,2.36776605140388,2.36351195707195
"CASP3",2.28710658712648,2.25976686782249,2.27436270126962,2.23201314290614,2.31349080837563
"CASP4",1.01182799753897,1.04198228205064,1.03028681278209,1.04106714870089,1.20041361021791
"CASP6",1.47449681833495,1.48158925033439,1.48061541287327,1.49909520669245,1.48492970810346
"CASP7",1.10874909732042,1.12760779096941,1.10683604489109,1.07424340617741,1.15794776787502
"CASP8",1.22665253206242,1.21104273511734,1.20841617414049,1.17675197274264,1.08752399662266
"CASP8AP2",1.90019964961378,1.91689737519222,1.90683005416772,1.91647513961416,1.92959601783041
"CASP9",1.88508389308771,1.89238785369912,1.88200950424349,1.8695973191777,1.86409260317824
"CASQ1",2.51142232612121,2.64328259546519,2.55395381180108,2.65616001529087,2.47428977128954
"CASQ2",0.243606927511535,0.248242869435529,0.229768782211963,0.203776722883061,0.103040874791951
"CASR",0.232306683457183,0.239534777730239,0.233859773203479,0.235400242379699,0.233443669380121
"CASS4",0.375831993288132,0.400564084578849,0.382219571068395,0.369902443470207,0.468108373033448
"CAST",0.639699242651043,0.655048857573662,0.644530033020943,0.645006785835175,0.679040510809636
"CASTOR1",0.241379040793836,0.183498135944972,0.229965961757087,0.203145861451119,0.307410066807371
"CASTOR2",0.813820868568613,0.824450367469103,0.80851866515458,0.791471318962821,0.765296538838633
"CASTOR3",1.3703942791171,1.35668946948803,1.35168303039396,1.32584120790075,1.19504509557684
"CAT",2.7742726199446,2.74735740950399,2.77145335276723,2.79039350757738,2.72112785926977
"CATIP",0.290122446209705,0.243351789606315,0.274377690381192,0.28032368706919,0.123430268707501
"CATSPER2",2.15378212329151,2.11299102394137,2.134466042519,2.09287308490271,2.10170065508886
"CATSPER2P1",1.07897839097156,1.09489287476963,1.07686100779296,1.04050675201024,1.14744571882699
"CATSPERE",0.281089850825681,0.310014490308564,0.290227998323058,0.309353297756011,0.282905468394297
"CATSPERG",0.926288583473394,0.947744694062362,0.927552117791026,0.954003818933383,0.785923267908872
"CAV1",1.39652031628332,1.40744741202951,1.39637606241879,1.42173308160594,1.26425832567053
"CAVIN1",3.49393401053368,3.51795891466879,3.4782446066976,3.40623262636865,3.45593519665195
"CAVIN2",2.81055990871296,2.86035924253546,2.81176460658854,2.80467973910256,2.72966003502807
"CAVIN3",2.85109901337596,2.94691035667505,2.84068518426146,2.78564462229302,2.64719943954844
"CAVIN4",1.38672570365526,1.35755996540636,1.3698949479737,1.34927747372449,1.26226982464893
"CBARP",3.3977639346018,3.32599410270209,3.37680026351419,3.34297684179353,3.36746951015188
"CBFA2T2",1.68944217396947,1.69505453391033,1.69252716197776,1.71206410668488,1.64853005783404
"CBFA2T3",0.844843302658827,0.926760133248632,0.857119195297162,0.877713700537076,0.755716518489707
"CBFB",1.68747059725003,1.70304014407125,1.69703462818142,1.68857069184215,1.84152124051919
"CBL",1.75221026720806,1.74885142643326,1.74476691783598,1.72451409953911,1.71690625695914
"CBLB",0.673498662291624,0.645166309702502,0.664536779398146,0.633622720838211,0.72025938065266
"CBLL1",2.99839027952598,3.01663864988887,2.998987877803,2.99987949644827,2.95741769305531
"CBLN1",2.86983040793427,2.84454534901725,2.90123788130532,2.98581365105063,3.12491403477095
"CBLN2",2.17244378109269,2.32079178949756,2.211051558291,2.31677152641635,2.01246974367009
"CBLN3",1.93358370447933,1.78884138598086,1.89739765865997,1.86183484160675,1.84423943102303
"CBLN4",3.71010110854508,3.75602564757299,3.7294145903896,3.74958987489836,3.83446266402537
"CBR4",1.31233731880105,1.35342565620802,1.32478423828135,1.34701629553632,1.32568765979208
"CBS",1.57536322177434,1.55494724223023,1.58258139857054,1.60222249610924,1.67114574861028
"CBSL",0.475207129087671,0.525037313852625,0.476909052691227,0.43641379415379,0.536221999388289
"CBWD1",1.26960536459278,1.2970165441375,1.27080198697138,1.2594172686643,1.26397842696528
"CBWD2",1.15805462885034,1.18979045780931,1.17202929161314,1.20953849181282,1.16027900717327
"CBWD3",0.83950289031583,0.845005949826903,0.838703592540077,0.831815150258829,0.83932050207938
"CBWD4P",0.27449977548137,0.262602492496629,0.276188604108522,0.286761314612583,0.291514190161609
"CBWD5",1.37691697562122,1.41943231885323,1.38557400440709,1.39315544415159,1.38148940784266
"CBX1",3.78000698078957,3.77159392426839,3.77163079556582,3.76723322888198,3.67875128272095
"CBX1P1",0.956550324010437,1.05534835160661,0.996573588962558,1.11375163566848,0.903354116632334
"CBX1P3",0.209764178106672,0.259895836793717,0.232135613159319,0.31063497749062,0.141264517079636
"CBX1P4",0.259254011643459,0.182083303358409,0.251309320466632,0.202814943706175,0.520404548455731
"CBX2",0.69225292132057,0.688355552505272,0.691652249420146,0.688692432193095,0.704134061221417
"CBX3",4.98884511474144,4.96031720372548,4.98130670078377,4.9444375010793,5.083849127712
"CBX3P2",1.17097623503198,1.14279326833936,1.17072593126816,1.1954539671557,1.14113470165048
"CBX4",4.49810742968114,4.48089969832745,4.50023984400745,4.53605590379809,4.43540785272016
"CBX5",3.95692011374431,3.89994421549996,3.9415975501713,3.9172147805318,3.94516945971099
"CBX6",6.65348142050163,6.58171727348578,6.62742070519502,6.5699811081914,6.63200657360617
"CBX7",4.50482014831071,4.55031120794903,4.51589370436033,4.53103403086128,4.51201782888086
"CBX8",1.48556605867739,1.52021162005952,1.49889066550376,1.51340420877527,1.56128682068095
"CBY1",0.720693132861642,0.693824145148062,0.720952116182092,0.749197689298258,0.681921128235855
"CC2D1A",3.84423294614146,3.92355070006907,3.87514604271036,3.92845551645795,3.94410891329682
"CC2D1B",3.40903130630293,3.43355606255055,3.42149501335102,3.45168263606174,3.43390672762402
"CC2D2A",1.22215357972472,1.19947331636988,1.22045339858465,1.23589021872337,1.19081194073928
"CCAR1",2.55936031231356,2.57233248069344,2.57102715672996,2.58137160914654,2.6802578510551
"CCAR2",4.47511090944461,4.47848781421475,4.4809121416929,4.49415644854932,4.51081443138798
"CCBE1",0.306370909335978,0.242140436826917,0.299469363381882,0.31716124053274,0.2866566572273
"CCDC102A",0.574928744648257,0.592108299996244,0.578092921872073,0.57952201620897,0.577703700756026
"CCDC102B",0.268285598982466,0.297484609631798,0.275544115354008,0.289478497877064,0.258573716243882
"CCDC106",3.81798506020882,3.80325662133103,3.81644184551877,3.82754444436056,3.7859425991312
"CCDC107",1.80609064949832,1.81809442752613,1.81383894717595,1.86853088361087,1.68628448187051
"CCDC110",0.722097273848347,0.682197131706312,0.71349274442057,0.700388474533589,0.733698628578897
"CCDC112",1.86116238052243,1.87818600447485,1.87352871114806,1.92541088790156,1.81712660574269
"CCDC113",0.691579955137561,0.690002094777616,0.694845155327524,0.714048898492767,0.673722782603825
"CCDC114",0.605679382292302,0.558611472850993,0.602724303333662,0.623900427203894,0.593706124853626
"CCDC115",5.44339298940724,5.45264859608371,5.4452714668994,5.45486601815435,5.41250862889694
"CCDC116",0.565794255685715,0.570953742095258,0.584994045635094,0.641903036489688,0.647300098752103
"CCDC117",3.07571531450127,3.13950469409097,3.09750150538703,3.10787292672599,3.23438524909287
"CCDC12",1.57198736534326,1.60216554235881,1.58584642830424,1.62293567442415,1.57799937836757
"CCDC120",2.03184477714951,2.02698661728199,2.04107065421372,2.07429721000647,2.06656450431273
"CCDC122",0.743557756232624,0.727441927748343,0.742927560704096,0.737102694223796,0.7981710913337
"CCDC124",4.37740279745735,4.36244916994007,4.37097295499122,4.36598658502394,4.32820635544033
"CCDC125",1.01913494223705,1.01587296302038,1.01639410294409,1.00405689887951,1.03091880433712
"CCDC126",1.24351603314001,1.28718169878951,1.24873633529518,1.23528439082701,1.27149415653083
"CCDC127",2.76035097900289,2.79872610708172,2.76962822541886,2.78701588443354,2.74688274972757
"CCDC13",0.413439971175136,0.436630968162138,0.408928426467623,0.412102518833593,0.264653058458841
"CCDC130",2.62345344006655,2.6455050295925,2.63628745136875,2.66542516047904,2.66517986073477
"CCDC134",0.534323702015086,0.500280391157929,0.523607604397426,0.498189718773354,0.544477412763296
"CCDC136",3.86169332006183,3.87240508953087,3.85825765175942,3.88154274940468,3.68298310138082
"CCDC137",3.5771809725283,3.61430679023864,3.57549266497098,3.52289675634568,3.66267391401958
"CCDC138",0.801294902628487,0.827622963205257,0.808476966742443,0.820742896092863,0.804436904841665
"CCDC14",2.29371672085869,2.31344007992802,2.30509248928611,2.31967714909549,2.37521025762147
"CCDC142",1.83677297077576,1.88836062044373,1.8567525201297,1.88848683512894,1.91136425078823
"CCDC144B",0.415349267246441,0.621094049723211,0.451971048947695,0.469285150063777,0.426402360923588
"CCDC144CP",0.674177441971793,0.675573989947546,0.66876364874838,0.665980955770918,0.590725462991353
"CCDC144NL",0.726800861675114,0.649178720899185,0.707309295521644,0.702852912321385,0.618985649115266
"CCDC146",0.447995998173428,0.467150923022722,0.453215146532786,0.461815148781478,0.451474877007706
"CCDC148",0.211163013609457,0.195333661944847,0.208634054558349,0.212389763322561,0.19480998082197
"CCDC149",1.18268996368171,1.2054713067552,1.19338771937716,1.22350258889622,1.18272128929796
"CCDC151",1.75921057269278,1.77237482691219,1.76519172704526,1.78974009794717,1.72727342123628
"CCDC152",0.602253491461567,0.625144075958086,0.612693789478676,0.652948665465383,0.557115474511213
"CCDC153",0.611431693670386,0.565175284205395,0.59134353369176,0.561049226697006,0.515394498617462
"CCDC154",1.74234168158473,1.7288840479104,1.72044582247252,1.61687015617253,1.82378376125273
"CCDC157",0.863486952726018,0.910588971982346,0.871728834475198,0.881676649342835,0.839694056575245
"CCDC158",0.46787737980839,0.495626774287867,0.471825934975643,0.471011251943284,0.465323413101031
"CCDC159",3.37972460748755,3.37523900873362,3.38249307408276,3.4024084635584,3.35823584514465
"CCDC160",1.13217007965693,1.1638254000453,1.15063052735062,1.22819123554262,1.04975893513306
"CCDC162P",0.471200920890419,0.445169604620831,0.463006166435428,0.460678031110167,0.410523009648554
"CCDC163",2.31657900424726,2.38769153888761,2.34012588094291,2.43166229435254,2.16112828903087
"CCDC167",1.82627726377121,1.85040494890034,1.81698769061589,1.79028046854695,1.7143093417019
"CCDC168",0.313391457006077,0.32762358764015,0.314951181546999,0.319266890703352,0.285328453019561
"CCDC17",1.51076683014905,1.54904698877359,1.53136644520921,1.57820554994196,1.56995553180486
"CCDC170",0.229937764774923,0.191332972836962,0.222268549719415,0.226608173057378,0.184108917529238
"CCDC171",0.375112606510812,0.391177380263628,0.377788317077748,0.38675408224401,0.342433071612974
"CCDC173",0.841645960364364,0.775853836073671,0.822163149758503,0.822040610338093,0.685884423023365
"CCDC174",2.20802385088413,2.24423967820203,2.23400834848976,2.30429236486715,2.26926619412255
"CCDC175",0.276728883458636,0.268001935035631,0.265870695594973,0.236541083629842,0.234319841109442
"CCDC177",2.48512174564693,2.50641854993575,2.48144536237392,2.50895023119158,2.25796734023892
"CCDC18",0.584274115447222,0.61858683625277,0.594773048888104,0.595293473288926,0.669361425556314
"CCDC18-AS1",1.46910516488247,1.4541342767279,1.45916083736986,1.40965803362435,1.53897598685441
"CCDC181",0.974758434803166,0.9905887778265,0.980739859676476,0.997944105766708,0.965270496453168
"CCDC182",0.105269169780481,0.0867192416695999,0.100590708325629,0.0952952871250457,0.096082515229584
"CCDC184",5.7238267992823,5.64899536815596,5.70650405805316,5.67364489458419,5.75880312143718
"CCDC186",1.99819843333836,1.99272753757529,2.00248103554312,2.01310572744702,2.04187171174663
"CCDC188",2.10181855341113,2.11244985791105,2.10385250407938,2.0553084083242,2.30252391595868
"CCDC189",0.942255281953078,0.936243128600113,0.94571684976284,0.941065379990597,1.03464709896376
"CCDC191",0.696803792607487,0.672903626681497,0.694145099709662,0.705578394619327,0.668545003692929
"CCDC192",0.332301700299479,0.34303460246175,0.336299099087074,0.345273507606463,0.335654820231625
"CCDC194",0.419852858091808,0.453518574332134,0.443299013517816,0.381815297906718,0.972152269468296
"CCDC22",2.60971984100079,2.58330801517875,2.60166569202265,2.57976503709663,2.63068350500944
"CCDC25",0.633589827129454,0.630858073395502,0.632107121984335,0.629304098208522,0.626995035502967
"CCDC27",0.181098095037653,0.16906512264626,0.175321035909271,0.181021256145296,0.0925283489543579
"CCDC28A",3.39832127057914,3.33923657347124,3.39997394488185,3.40134114664856,3.57423760427838
"CCDC28B",2.84889480937965,2.83144293129173,2.83239323698069,2.81919912712217,2.66981971553983
"CCDC3",1.46894168217632,1.61833851580782,1.50787035251197,1.59358888215777,1.39163745779021
"CCDC30",0.746556021476259,0.766260300174501,0.747781783403371,0.750070402820974,0.706763219565907
"CCDC32",0.334774103005125,0.351664523321078,0.341964237986047,0.351365651587377,0.374047623457824
"CCDC34",1.51597111242805,1.57261072301385,1.53850841416176,1.57751986046342,1.59128900882473
"CCDC36",0.188588026772966,0.220404349466249,0.190990408676278,0.187511267804365,0.160142167233709
"CCDC40",1.07554814977223,1.12583502788109,1.08739953285213,1.11096077723816,1.04966052488747
"CCDC47",2.55068273033685,2.58214292641838,2.56444870610939,2.61131499430453,2.51268946072297
"CCDC50",2.24102746082323,2.21674284608997,2.23523505233423,2.23887078047907,2.19231208393511
"CCDC51",2.53174817529766,2.51938221588153,2.52215576347037,2.49462486997759,2.51287072505226
"CCDC57",1.71338382711736,1.73815952879114,1.72295687973668,1.73915159011514,1.74501544525628
"CCDC58",1.5972571760809,1.59131195366221,1.59701395323501,1.59966393081915,1.59802870022185
"CCDC59",0.808701574071319,0.813742592533832,0.816344832933128,0.830778821855247,0.866265719258686
"CCDC6",2.3808376947004,2.39819002826995,2.38773948567277,2.39873174878986,2.40770266328707
"CCDC61",1.48862064695158,1.51574172873626,1.49846332211424,1.5303496004896,1.45591766354267
"CCDC62",0.654379175850456,0.699351135028186,0.67519892645724,0.698547538423644,0.793829444316708
"CCDC66",1.80562984520374,1.8250359268468,1.80952822213004,1.81002519941052,1.81867885617165
"CCDC68",0.672531993051734,0.753755084655757,0.688177264004705,0.703356878790186,0.66347404774927
"CCDC69",1.2016332184887,1.27962840274747,1.22355743046425,1.26930923997073,1.18416526257913
"CCDC7",0.407717070828611,0.427993109879542,0.408762293727396,0.41157430526625,0.361311067840365
"CCDC70",0.186784050523721,0.175808161913919,0.180327705873726,0.171167994187768,0.143493617533117
"CCDC71",3.03381232102507,2.99363921365516,3.01401197435279,2.94034670297126,3.10027766161867
"CCDC74A",2.84237208834601,2.87774779056467,2.84557671769694,2.86657334941806,2.72024650878859
"CCDC74B",2.55710600336749,2.52059313439781,2.5541569458078,2.58951625905573,2.46105804269401
"CCDC74BP1",0.306096910953087,0.279105904605561,0.291361850201055,0.269272129126613,0.217083391120279
"CCDC77",0.839173867878615,0.842817026390455,0.848431542998929,0.873997679216933,0.882966052897079
"CCDC78",3.35489926070982,3.26682950765707,3.31662056486799,3.26777056870009,3.13619851317583
"CCDC8",2.69905594704255,2.70632788253737,2.68716323716329,2.69458489238909,2.45066476788112
"CCDC80",0.930568800257419,0.979827816230428,0.919103943248973,0.889966438222052,0.72643578109339
"CCDC81",0.473400750017008,0.518417222276042,0.473795754761881,0.47102598709511,0.374073072524479
"CCDC82",3.30180272784777,3.27464711195577,3.30648574541813,3.33748230435275,3.32709578861046
"CCDC84",3.7549095530176,3.7099453037711,3.7644996593109,3.78994751133146,3.93113897870351
"CCDC85B",7.90460937166205,7.79460814481567,7.85319044720409,7.73705412441262,7.79131992173469
"CCDC85C",0.22985748983124,0.236891188223058,0.225274875537421,0.227003773225136,0.1276663631255
"CCDC87",0.874329993138639,0.918480970738857,0.893716610548187,0.92691235087989,0.952449662531672
"CCDC88A",0.85739832201922,0.892467753436555,0.860884640403015,0.869859594638204,0.788888132241138
"CCDC88B",2.73963827796945,2.7539547190098,2.71529732872638,2.63432136186007,2.61739145144613
"CCDC88C",0.479920146563546,0.480920544633444,0.478037957014133,0.518429701888015,0.284131347656136
"CCDC89",1.68293285097559,1.65100140184208,1.64641050408613,1.61583158335925,1.27469487388735
"CCDC9",2.63536391649181,2.65221548585775,2.63740038482865,2.62948097605255,2.65744013930368
"CCDC90B",2.82848806822356,2.86858818402732,2.82923308057903,2.83756250849339,2.7034262630482
"CCDC91",0.807935531243635,0.808682731629927,0.803763544865249,0.784374208284984,0.813460785403448
"CCDC92",3.8753566134531,3.89681198495562,3.89236585802359,3.93596610945765,3.93092695059443
"CCDC92B",0.840895432007435,0.826040707404412,0.839366244548721,0.845126803596989,0.830785130475822
"CCDC93",0.813952200057943,0.796848233409736,0.815692029280456,0.828365451137868,0.836957956851862
"CCDC94",2.04081222904372,2.06599482332029,2.04793870244134,2.07420824002285,1.98998408667859
"CCDC9B",2.92986252035571,2.90613756643825,2.92384071110933,2.85354743338228,3.17155411611023
"CCER2",2.11726524008097,2.05218018133878,2.09601896581484,2.07734110091224,2.00426044475013
"CCHCR1",2.87918863919842,2.85547080435127,2.87853288366198,2.87150737179947,2.95794036423893
"CCIN",0.57290233181603,0.632099213008962,0.573126643794424,0.561148308920316,0.470672221447861
"CCK",5.74689440862364,5.83557681875835,5.76771401883688,5.87369116180744,5.44218102197361
"CCKBR",2.61920580976964,2.63783903878653,2.61780401180866,2.62413635473035,2.52187983689462
"CCL16",0.0841969517541402,0.0831900094984023,0.0884829606049048,0.0834972859348441,0.178762648992146
"CCL19",1.14451427358177,1.10331784366707,1.07642535978939,0.9786392557088,0.498875655970423
"CCL2",2.69980950049376,3.06105608925055,2.79986765243039,3.0399805654961,2.48109366999873
"CCL20",0.0863221661267648,0.072946388609011,0.0987086006980402,0.106701794104075,0.29721851484621
"CCL21",0.233192368604412,0.34410905950212,0.25220241698318,0.233001870149173,0.340979972369698
"CCL28",0.44110520965324,0.429373483733476,0.440112933346047,0.457354933165385,0.385969455806423
"CCL3L1",0.3956321512775,0.505267838868617,0.436889610359942,0.54296365099893,0.379408513569679
"CCL4",1.23043339351764,1.46301880875184,1.29182519963234,1.38997376953034,1.26449937704368
"CCL4L2",1.3100329690534,1.5667971597798,1.386064364305,1.55918415334322,1.22729435723879
"CCL8",0.246501853329413,0.247403938558324,0.233374548514152,0.209834666365472,0.117777239432591
"CCM2",2.74746596683617,2.75184655781068,2.74620104494125,2.71671776752081,2.83275885214945
"CCM2L",1.05988363422404,1.0830313478589,1.05757004545862,1.04799232670688,0.999142162521335
"CCNA1",2.12239638591797,2.0914606459661,2.11070746642495,2.09040782696437,2.08765402015243
"CCNA2",1.74389044841465,1.64771939378227,1.72316286178355,1.68008353481949,1.81802904291267
"CCNB1",1.90159575522767,1.91354273734498,1.89687698602524,1.85256942974346,1.96848850424887
"CCNB1IP1",3.04800330794407,3.01986253133293,3.04872048908307,3.04191785446181,3.16042850875342
"CCNB2",0.295810920810724,0.288021399037596,0.286530955856164,0.271473687644627,0.220389339030395
"CCNC",3.27504940621855,3.27168402074473,3.26110999611548,3.19590775343551,3.31042628943877
"CCND1",2.50000962725826,2.4868375156212,2.46693710796628,2.41924902123142,2.16939114034886
"CCND2",4.08447388337075,3.99295835512934,4.04845711408974,3.96008834628891,4.07080760408088
"CCND2-AS1",1.40848497769295,1.33080622882948,1.40258588621925,1.38539719476598,1.58009975379279
"CCND3",2.07136205161813,2.12308254028631,2.08129078510893,2.07636924084996,2.12337768076207
"CCND3P1",0.097456185205941,0.0400739711241335,0.0848189550423827,0.0644660209650918,0.115756211380024
"CCND3P2",0.0238908845751057,0.0787666535986878,0.0391838823745002,0.0660869609193666,0.030523933964155
"CCNE1",1.33164205212546,1.30478400806931,1.32843471533367,1.34413335686163,1.28479514245753
"CCNE2",1.21486701917872,1.18838847199569,1.19942646406571,1.21258707772053,0.971667461336765
"CCNF",0.876056004865845,0.881786463196855,0.879337113859095,0.894960783783761,0.85378476459316
"CCNG1",4.45865818355237,4.48800363676077,4.46407599767774,4.47777847236303,4.41856938377557
"CCNG2",0.993570421189518,1.00889821331005,0.992994118332394,0.994063682364424,0.939758017548325
"CCNH",1.4373549834005,1.4352315344434,1.43656305678498,1.44656581269851,1.38956055989411
"CCNI",5.88587066129137,5.9155090758375,5.87233958753646,5.7970976504147,5.88245649287599
"CCNI2",0.56046331491644,0.558489065557316,0.550845390081897,0.540966944489119,0.443529008400943
"CCNJL",0.329435556800988,0.296757430818024,0.320672771424677,0.318469291068443,0.275997811459602
"CCNK",0.506942698653567,0.498249199727984,0.507444649423378,0.512564356544164,0.517499740309771
"CCNL1",4.56154441560227,4.55161508572393,4.57898866588001,4.64555517199894,4.61415805347635
"CCNL2",5.6602836732642,5.69345201038567,5.66650721535034,5.63939444632498,5.78705257989714
"CCNO",3.09849209986572,3.14070443837007,3.13178705917448,3.23418063850547,3.13852101881774
"CCNQ",3.39455508713265,3.43444868954372,3.41817182815232,3.47612371272863,3.45578543168915
"CCNT1",2.36899799677904,2.3719698184447,2.38260372944479,2.41508186552653,2.45993502490605
"CCNT2",3.03608354405542,3.03335726152006,3.03846993317757,3.02679571323254,3.12996009567963
"CCNT2-AS1",0.134142291950781,0.144775141390573,0.13898056601835,0.15698159257261,0.115775781525428
"CCNY",1.65912272313878,1.70203893692484,1.65504615777034,1.62652073180756,1.59315597295629
"CCNYL1",1.57198613996172,1.60191143605267,1.57600566250527,1.5476720128322,1.67504294754921
"CCP110",4.00657983485415,4.03303668536584,4.01970545320954,4.03402637703027,4.10101871661145
"CCR10",1.40005390109585,1.38127910571285,1.38728051441351,1.3372062222404,1.43457264152089
"CCR2",0.131378954634373,0.1157352802108,0.146798035752152,0.152852323022571,0.406875921832665
"CCR4",0.104419100617777,0.0968360156429301,0.110429864008294,0.118987451258708,0.19088559751142
"CCR7",0.61955636991044,0.632167921176199,0.628444116997765,0.635160390993504,0.709215391703584
"CCRL2",0.591873443856501,0.600741748696476,0.589245035328445,0.579033304182984,0.565505512583064
"CCS",3.46573823810664,3.45949792677786,3.46396956020458,3.44776810316765,3.51705508695471
"CCSAP",3.05982598549978,3.09465938995297,3.07113448832849,3.1255087901787,2.94174477404289
"CCSER1",0.483446239990433,0.384151934124043,0.461145772787901,0.441804833334727,0.444327344053214
"CCSER2",2.01205019489371,2.00540343388239,2.00110812298021,1.95903740735726,2.01378782786821
"CCT2",4.68833734428966,4.65100396069513,4.6807729356438,4.64815001515815,4.78881375832764
"CCT3",3.49932707916554,3.49297873509484,3.5006008036407,3.48477247609286,3.60054465512341
"CCT4",1.58614648557227,1.63045107672571,1.59060293220371,1.5649937513301,1.64825957547608
"CCT4P2",0.73186415090152,0.680164227707686,0.724424831570784,0.730684514945314,0.716264652950993
"CCT5",4.26356879961698,4.27895884439435,4.27578915201912,4.29393993059189,4.3562534892607
"CCT5P1",0.136268489398359,0.221287276518049,0.152206725513488,0.174706407041265,0.0929832835102186
"CCT6A",5.33411778590547,5.35202669547172,5.33601474661679,5.29385471375561,5.48806369242822
"CCT6B",0.45447655736925,0.483738479382719,0.465213461948153,0.482334813277258,0.490290151743395
"CCT6P2",0.107065305742651,0.158499696384101,0.133532268391079,0.200751561999739,0.149103688133827
"CCT6P3",1.96215157368596,1.97970833225439,1.96899062873126,1.97698930535211,1.99940541968563
"CCT7",4.95041027866587,4.9408691063266,4.95669828453082,4.97801487482328,4.99558946410941
"CCT7P2",0.266096569221152,0.173618189892573,0.265611565387155,0.34247499350314,0.190938578600365
"CCT8",4.75696501834247,4.74902243911021,4.76022378181745,4.74965954037076,4.87461991651267
"CCZ1",1.68907323178457,1.73501986607582,1.70421685176041,1.73161988705101,1.71441265705893
"CCZ1B",1.56276006503639,1.64723714195964,1.58390500704136,1.59539287946022,1.65240320104405
"CD109",0.532607546622769,0.558196551953532,0.536746395729307,0.5299597585695,0.562755346391846
"CD14",5.09373108840226,5.31908762514218,5.09402224066707,5.04544956399169,4.70698615762876
"CD151",3.01904808553982,3.04583328905028,3.00576262396934,2.92985604299078,3.02983712594277
"CD160",0.751869234773411,0.77669194480823,0.764246464285655,0.777325444533779,0.842951723496104
"CD163",1.36257161712228,1.42976593723005,1.39944179066199,1.37574465962976,1.90207382443815
"CD164",4.80483603197835,4.78931671703184,4.79272721950054,4.75507051079467,4.79238503603548
"CD164L2",0.382498014472124,0.34334917508331,0.377031602586345,0.407588893375826,0.270220114044022
"CD177",0.204326718281781,0.251812218605411,0.216532925232544,0.272731505365294,0.0611343736821613
"CD180",0.439559950970417,0.491749191006372,0.441281314252879,0.399562118364691,0.499663613575043
"CD1D",0.474090394313035,0.420082068207689,0.463457929187969,0.375569671793961,0.787439657661853
"CD2",0.119613682432917,0.140200918933116,0.133836659615286,0.140729646821626,0.277460935370836
"CD200",3.60738074462391,3.58996241761137,3.61797407573654,3.63071037084174,3.77969117712776
"CD209",0.487852049696841,0.563162135795065,0.511195323578081,0.548669395455204,0.5343165395378
"CD22",3.18371851300775,3.25874921526598,3.19950107299313,3.28321265537812,2.91893936535092
"CD226",0.22420770269187,0.243190249005879,0.228755262698974,0.228585931150016,0.251929416590624
"CD24",3.4749337555424,3.36518950797577,3.46341695306948,3.48086750390661,3.49698431432212
"CD247",0.484533812742307,0.50183606153423,0.487502670022498,0.484383366869682,0.501901980801789
"CD24P1",0.0937769822927553,0.2179290020104,0.100875286961933,0.0641830471876562,0.0370022085661694
"CD24P2",0.141181257710842,0.173400090032673,0.153897454396511,0.0777312656645151,0.575709152921298
"CD27-AS1",2.33177963360183,2.29684006871696,2.33257319940937,2.32967455595796,2.44754898167483
