"","microgliaBYo","AveExpr","F","P.Value","adj.P.Val"
"Slc35d2",-0.581782195437937,1.49269677051348,8.68104606894449,0.00628304485742282,0.0341526375758911
"Prelid1",-0.769671889520371,5.75646747352729,8.68102154483649,0.00628310965664136,0.0341526375758911
"Atp5g2",-0.705910264134374,4.14571445972765,8.67975643594516,0.00628645339337722,0.0341624191652381
"Fut2",-0.536772833362951,0.429792934817991,8.6782377482875,0.0062904698965302,0.034175851061134
"Usp6nl",-0.767404199913443,2.0289499091889,8.67682435430328,0.00629421042576066,0.0341875099600285
"Cgnl1",-1.24912398726183,0.98351044252059,8.67573613906682,0.00629709201578644,0.0341875099600285
"Gm11189",-1.24391757047666,3.3552898883816,8.67567578743901,0.00629725186851314,0.0341875099600285
"Olfr1356",-0.465824090929787,0.433846256271371,8.67461628957024,0.0063000588657651,0.034194357774122
"Pmf1",-0.783129393705716,2.83994604975786,8.67281053013561,0.00630484610792038,0.0342119476197014
"Prmt3",-0.763221332925318,1.9369265352378,8.66813112314194,0.00631727001912498,0.0342701375024231
"Gm47967",-0.66013004677144,1.49561214360715,8.66681762331487,0.00632076215183357,0.0342701375024231
"Pde6d",-0.847414357253484,3.15296618886261,8.66648485336141,0.00632164720183529,0.0342701375024231
"Gm6477",-0.797742814702795,3.89432698075801,8.66644015749447,0.00632176608721189,0.0342701375024231
"Gm16576",0.519470800162812,1.47495344362799,8.6640749083471,0.00632806080981584,0.0342931775123281
"Gsk3b",-1.05111325037091,2.74207610318435,8.66367849050351,0.00632911647528977,0.0342931775123281
"Pak2",-0.492385439867193,3.94836422984342,8.66191840593489,0.00633380590687535,0.0343101831728216
"Arl9",-0.49355884816173,0.434636677089082,8.66058122960949,0.0063373710916572,0.0343210919610116
"Kdm6a",-0.852834248201172,2.24285781181432,8.65686685046057,0.00634728579919539,0.0343663738951541
"Nfkbie",1.45283979005254,4.46681547048118,8.65422905125019,0.00635433702321302,0.0343961335856476
"Gatsl3",1.96899948207451,3.53260312590637,8.65008784137202,0.00636542421474137,0.0344477201327601
"Gm4070",-0.342267905628376,0.222499492278899,8.64877627882676,0.00636894000884515,0.0344583173919494
"Cfap45",0.610166139588936,0.776681640793326,8.64715291567483,0.006373294534848,0.0344734462089101
"Tg",-0.420070973858867,0.358051905047347,8.64591430381449,0.00637661917002227,0.0344829982640925
"Gm15280",-0.673902614491526,0.503814370647603,8.64446526631597,0.00638051100745509,0.0344887975179425
"Golga4",-1.07372037493036,2.66333894468594,8.64435417444083,0.00638080948519363,0.0344887975179425
"Anxa11",-0.984764579294354,1.65994583336747,8.63623639923439,0.00640266104261124,0.0345984538948922
"Tnrc6a",-1.22244133423624,2.53410661039063,8.63446441385935,0.00640744167629989,0.0346158320402399
"1500015O10Rik",-0.526841864778359,0.592457585952289,8.63025306828609,0.00641881898118708,0.0346648357695311
"Mgam",-0.415582593759649,0.239109052415404,8.62994719842374,0.0064196461667843,0.0346648357695311
"Iglv2",-1.54577459925786,0.881682505692433,8.62925727603952,0.0064215123971024,0.0346664516254505
"Mterf2",-0.996176645509541,1.27099475503464,8.62832531768057,0.00642403426491366,0.0346716052799914
"Ube2l3",-0.610282938851104,4.19411503728965,8.62560002966653,0.00643141502120064,0.0346967361040761
"Micall2",-1.01902503490756,1.03720424814449,8.62544790875453,0.00643182727310112,0.0346967361040761
"Slc36a3",-0.443902586495183,0.25292784552772,8.61981109575841,0.00644712340315479,0.0347707730492427
"Ubxn2a",-0.90219104198259,2.56538122128477,8.61641925640111,0.00645634653872966,0.0348114119505587
"Metrnl",-2.30639211341433,4.15350974060705,8.61588314025835,0.00645780566130692,0.0348114119505587
"Adamtsl4",-1.04818422871563,1.88964857921578,8.61329219400123,0.00646486235918871,0.0348409622344292
"Hrc",0.680166105152425,0.432677063009904,8.61224662993602,0.00646771242248537,0.0348478329085835
"Med14",-0.80704130694198,2.27999977171774,8.60620193263115,0.00648421614908493,0.034928247836914
"Il13ra1",1.00364951262454,3.00223230515362,8.60281058849708,0.00649349545657689,0.0349697176207036
"Lrmp",0.979119063572885,1.4601401959318,8.59697761659911,0.00650948916513946,0.0350473177903091
"Scarf1",-1.87511393435586,1.90619643524291,8.5955757747085,0.0065133393036265,0.0350595146993015
"Ighv2-9-1",-0.748748489815737,0.585625170588214,8.59226901069267,0.00652243106448898,0.0350999130235197
"Cks1b",-1.32958918324375,4.47863150463062,8.59079455892502,0.0065264894194889,0.0351124417137916
"Rasa4",1.53870237929196,2.48713723595689,8.58993128758915,0.00652886680106313,0.0351124417137916
"Klrc3",-0.482732263355721,0.224485803730697,8.58969392477547,0.00652952064415037,0.0351124417137916
"Pdss1",-0.988071338207487,1.62703790004895,8.58683398183911,0.00653740426650297,0.0351389919255339
"Mdc1",-1.02166104026296,3.3114519975171,8.58675047157958,0.00653763462303926,0.0351389919255339
"P3h1",-0.764696099939087,2.98500019439944,8.57693426980988,0.00656477324399659,0.0352762881896858
"Pbk",-1.5745626192684,2.287947399967,8.57398386250321,0.00657295401267861,0.035311671107938
"Gm13034",-0.750677811667084,1.53684770637827,8.57103073510707,0.00658115338986342,0.0353471367914417
"Gm10608",-1.2713635009417,2.94839079468746,8.56957163483985,0.00658520868261705,0.0353603329333828
"A4galt",-0.376276584053532,0.494822977548672,8.56813877846358,0.00658919367148922,0.0353731452546362
"Safb",-1.12361908054144,4.71396043096829,8.56411568917576,0.00660039646652432,0.0354246897207466
"Ccdc50",-1.06260763090992,4.1136547084011,8.56349609052102,0.00660212365030896,0.0354253653931082
"Mast4",-0.322336593113377,0.429423388994855,8.56157742568208,0.00660747519934097,0.0354454834711495
"Phgr1",-0.432749412863602,0.22391717808027,8.55877977316002,0.0066152868532892,0.0354787857103799
"Gm29477",-0.341208836946168,0.233310482738795,8.55596529392406,0.00662315559315804,0.0355123778932223
"Eif4h",-0.556063854429465,6.6693627742065,8.55525762760847,0.00662513568716032,0.0355143874017562
"Coro7",-0.614936797196276,3.0872234928729,8.55362909944493,0.0066296948472966,0.0355302178068659
"AC099934.1",-0.415592271776443,0.579950187933805,8.55256012829904,0.00663268934349237,0.0355376571436381
"4933429H19Rik",0.706336005743461,0.438516213534362,8.54984736780134,0.00664029515060709,0.0355667247687003
"Bad",-0.482796064855579,4.57479655519822,8.54902963309558,0.00664258969965508,0.0355667247687003
"Gins3",-0.590934993006247,1.92356578572348,8.54890570327582,0.00664293751951677,0.0355667247687003
"Rnf2",1.02053311904103,3.17519937244828,8.54606099280531,0.00665092687789987,0.0356008844228838
"Pigl",-0.599958435145216,1.21999619443815,8.54109531608227,0.00666489793232005,0.0356670384510683
"mt-Tw",2.94283513557144,1.16659574125115,8.54012964315095,0.00666761857011692,0.0356729687126231
"Krt7",-0.606625018736668,0.507361402147931,8.5354590411278,0.00668079428998948,0.0357348191676589
"Cbx3-ps7",-1.17030821791771,2.17858276262455,8.53279393771439,0.00668832516414088,0.0357664533735288
"Gm30008",-0.523355686970294,0.472787157965587,8.52968335426955,0.00669712648671948,0.0358048644914681
"Il5ra",-0.336179053274258,0.194494033457658,8.52909616366819,0.0066987893369841,0.0358051018366995
"Eng",2.13831239686335,2.68744404893192,8.52744231584595,0.00670347523298672,0.0358214933766583
"Gm10356",-1.01915519509875,1.47084117278895,8.52514176316778,0.00670999936713441,0.0358476976573568
"Gm6685",-0.651260476886356,2.59863892736972,8.52315976852607,0.00671562562268957,0.0358645568189922
"Arhgap45",2.18872045194442,4.75000918316021,8.5228880427257,0.00671639736478257,0.0358645568189922
"Nucb2",-1.22799101629074,2.66099063758337,8.52218382557667,0.00671839789476533,0.0358665821973681
"Gm48639",-0.514738728209809,0.405585667746566,8.51778053693617,0.00673092135030326,0.0359247703335968
"Apc",-1.26446484868894,3.41514078563483,8.51565032482331,0.00673698899758439,0.0359484822946356
"Gm47391",-0.641401873608269,0.553333528207067,8.51432160958451,0.00674077668216609,0.0359538382120174
"Rgcc",-1.81216403347476,3.24758797992558,8.51415804987291,0.00674124309105673,0.0359538382120174
"Zfp362",-0.741227626211378,2.79253534184749,8.5102124949639,0.00675250489205131,0.0360052219153654
"Dnajc17",-0.52253459922781,1.2151598518051,8.50815978631666,0.00675837200461734,0.0360278226164215
"Iigp1",-0.661790341391756,0.856149443949652,8.50721996290024,0.00676106007988055,0.0360334695608763
"Gm4887",-0.945008756643951,2.99930247881108,8.50561548066959,0.00676565188573528,0.0360492573863491
"Laptm5",2.50977310285989,7.26827407940847,8.50497792883445,0.00676747740926135,0.0360503016434117
"Mrps14",-0.547980516785125,5.54615473683607,8.50368977646885,0.0067711674487075,0.0360612752690794
"Was",1.70095191859499,2.7677875534044,8.49849600189137,0.00678606767075508,0.0361319314272238
"Insig1",-1.36106721241825,6.43666330800655,8.49668301854281,0.00679127723628072,0.0361509687916839
"Tmc7",1.54544947466964,2.10356916934656,8.4952281920582,0.00679546078196001,0.0361645366560744
"1700016C15Rik",-0.585886289398244,0.442042988216511,8.49387814015686,0.00679934553395237,0.0361693766203032
"Xpr1",-1.16690548123602,2.58949388258501,8.4937758138654,0.00679964007430461,0.0361693766203032
"Timd4",-1.65325042442071,1.51366749649995,8.49273178569747,0.00680264604009876,0.0361766678714194
"Apoo-ps",-1.04982302426989,3.32663881307906,8.48761197280603,0.00681740787512171,0.0362375085349901
"Gm37035",-0.723541501194183,0.437848502619531,8.4875885768479,0.00681747541179313,0.0362375085349901
"Gm12592",-0.638152863997426,0.920314239214097,8.48706032531759,0.00681900049862874,0.0362375085349901
"Ankdd1a",-0.630978213916129,0.481370947704268,8.48185403326999,0.00683405110931555,0.0363087686578741
"Rgl3",1.44972725034984,1.68518635702197,8.48090843272799,0.00683678856156153,0.0363145914399581
"mt-Ti",2.54796093635954,1.0069224556045,8.47456593068695,0.00685518045088736,0.0364035422743593
"1700016J18Rik",1.02073745282692,0.353745065556289,8.47186473919987,0.00686302960563563,0.0364364780334718
"2310058D17Rik",-0.48126799049225,0.731870056079341,8.47021090862029,0.00686784013532679,0.0364532695090774
"Nfyc",-0.750677989809061,2.53034704455506,8.46536044729106,0.00688196986448469,0.0365195057116802
"Arid3b",0.343575284166712,0.194665562311037,8.46459529063567,0.00688420169543689,0.0365225885151439
"Atp11a",-0.981658146537623,1.51794565049433,8.46358237650512,0.00688715739963905,0.0365269167150596
"Gm47036",-0.630316468431053,0.335973025996127,8.46299174153987,0.00688888151961616,0.0365269167150596
"Mvk",-1.09705788052097,3.30253695988748,8.46261867597091,0.00688997077484716,0.0365269167150596
"Gm45453",-1.47298738841297,2.04329957830886,8.45737444297335,0.00690530236117891,0.0365960509783357
"Sept2",-0.940330326146357,5.27656543059859,8.45702687213896,0.00690631979544147,0.0365960509783357
"Satb1",-1.09747438917785,1.60643453156219,8.45220890948057,0.00692044003623619,0.036661310977027
"Bicra",-0.704063375576413,1.6333957770835,8.45169438624467,0.00692194982375996,0.036661310977027
"Nuf2",-0.947465052683506,1.15113383567032,8.4477379880521,0.00693357119046732,0.0367054110408465
"Mycn",-1.37218502717599,1.73450868175184,8.44772443370882,0.00693361104080044,0.0367054110408465
"Arfip1",-0.458036489715319,0.950549542419028,8.44706238796956,0.0069355577851484,0.0367054110408465
"Spag9",-1.24967853603554,3.86165474482958,8.44660166965282,0.00693691287627263,0.0367054110408465
"Gm5319",-0.64140375735819,0.473336398865476,8.44562729311154,0.00693977971409778,0.0367117997644632
"Gm26316",1.0980871539347,0.322462853309956,8.44461870486409,0.00694274856370339,0.036718724952142
"Fxn",-0.712220339257056,1.65741256017009,8.44340529278063,0.00694632215165528,0.0367287092938908
"Pnpla6",-0.807522674268624,3.21988660897389,8.44265277679952,0.0069485393685864,0.0367287092938908
"Wdr55",-0.590131477155062,3.79672928519473,8.44228712306385,0.00694961700963824,0.0367287092938908
"Gm6439",-0.845957582934818,2.5173164468606,8.4405329405531,0.0069547893915605,0.0367432617250922
"Gzf1",-1.00901806221869,3.97100907601686,8.44022687949063,0.00695569227069955,0.0367432617250922
"Hes2",-0.400823355588836,0.192416600472591,8.43496031927416,0.00697124853249758,0.0368166462841833
"Cenpi",-0.614214692119476,0.665925977776065,8.43364858675173,0.00697512896754191,0.0368268006684184
"Nup37",-0.660808931894158,1.44274458725491,8.4331851307351,0.00697650054700273,0.0368268006684184
"Ift20",-0.671129777692374,5.47169522982953,8.43173005613988,0.00698080868258613,0.0368407515469592
"Gm16465",-0.907137832944636,1.15042122859806,8.43046966836739,0.00698454272762455,0.0368440324401932
"Grpel1",-0.522859250220124,5.35054744866928,8.43039594752746,0.00698476120120102,0.0368440324401932
"Mul1",0.632530711290332,4.6891353601517,8.42842586364304,0.00699060234050948,0.0368535924689413
"Pglyrp1",-2.34232827235773,2.74146639461973,8.4279204233794,0.00699210178362057,0.0368535924689413
"Sobp",-0.728088073093502,0.864623930202545,8.42788632038955,0.00699220296638014,0.0368535924689413
"Cdc40",-0.887913505229969,2.85859893886012,8.42753785148993,0.00699323695631766,0.0368535924689413
"Gm7895",-0.757386165841371,3.02558414967267,8.42668206423042,0.00699577698388573,0.0368537193900971
"Gm7135",-0.345044231946756,0.210893038863068,8.42610340580972,0.00699749504344353,0.0368537193900971
"Pgd",-0.745907046145494,6.12571931418973,8.42584628003111,0.00699825860678019,0.0368537193900971
"Cenpl",-0.911781308007775,2.28556522724198,8.42469398641213,0.00700168157952082,0.0368629703911802
"Ints7",-0.654260021090323,2.50084203355223,8.42182675681251,0.00701020677686699,0.0368990731678868
"Rxrb",0.589125797171421,6.34143191943705,8.42079198352512,0.00701328625477356,0.0369033545295356
"Wdtc1",-0.581038153893583,1.98060470699578,8.42043251896372,0.00701435636200773,0.0369033545295356
"Atrx",-1.4231074855293,2.95674164445775,8.41939501527171,0.00701744594943917,0.0369108313693397
"Gnas",-0.4783838125748,2.05939210739757,8.41800176768133,0.00702159723000501,0.0369238876917996
"E330034L11Rik",-1.3672130742987,2.29804642901849,8.41618162648946,0.00702702448281023,0.0369436460630254
"Gm11448",-0.809139171675623,2.99955068118676,8.41263147658672,0.00703762332717001,0.0369905775402666
"Zfc3h1",-1.37025547044363,2.68765481333319,8.41200814506443,0.00703948604932555,0.0369915795413846
"Golph3",-0.776103605562207,4.61507201734997,8.41140000054638,0.00704130390291386,0.0369923453441376
"Chst13",-0.587324680488391,0.353055513605987,8.41043113695193,0.00704420106243864,0.0369987797018827
"Uba7",1.51120151059406,2.65324166675302,8.40921434702727,0.00704784141881332,0.0370032202600166
"9130023H24Rik",0.966680315290941,3.16473583885581,8.40903046570681,0.00704839172696787,0.0370032202600166
"Dopey1",-0.986282288839773,2.03308444135094,8.40778553909276,0.0070521186888726,0.0370104329206584
"A430057M04Rik",0.477600119647019,0.328091772738358,8.40745403605557,0.00705311147644965,0.0370104329206584
"Gpank1",-0.431877430060648,0.674853772951058,8.40414630681552,0.00706302579166221,0.0370536683872286
"Inpp1",-1.12869087343169,2.39385686385321,8.40341400030331,0.00706522278952259,0.0370564067739707
"Agap1",-0.812549003822397,1.16140380117027,8.40179300238524,0.00707008859286865,0.0370731381701904
"Coprs",1.02029730315582,3.61916053055361,8.40108374560002,0.00707221873528654,0.0370755201613138
"Gm14654",-0.716523472633675,1.23888189129279,8.39993998271122,0.00707565531544598,0.0370847482927295
"Tfg",-0.88112294391131,4.51138471684265,8.39913563101599,0.0070780731763166,0.0370865794356878
"Selenoi",-1.26396400532922,2.89261982922908,8.39870851046494,0.00707935745409347,0.0370865794356878
"Dera",-0.46742508506555,1.26233113614261,8.39332009467125,0.00709558121168455,0.0371627706311784
"Gm37226",-0.89437587270673,0.88335270284494,8.38831851197121,0.00711067635571578,0.0372330160988166
"Rpl8",-0.95910450273699,10.9099408479735,8.38672282467283,0.0071154995820167,0.0372494551000841
"Paf1",-0.80974323880235,5.8809781243324,8.38402699369745,0.0071236562351459,0.037275636129399
"Frmd4b",0.837807205756231,1.9935229743517,8.38395618571206,0.00712387061226321,0.037275636129399
"R3hdm4",-0.973066067639862,5.73030302602049,8.38276288493807,0.00712748448315717,0.0372857269380199
"Bmp2k",0.929660624329345,2.35463807565422,8.38167782974258,0.00713077226183339,0.0372941075055651
"Gm37337",-0.480548796800387,0.261962282190244,8.37953249969831,0.00713727757501451,0.03731930791587
"Fam161a",-0.617053830852043,1.10274004889296,8.37557986991165,0.00714928004678964,0.0373732330990376
"Ppm1b",-0.912779090904529,2.93720575057622,8.37498108965185,0.00715110019860889,0.0373739167715153
"Defb38",-0.749252373761494,0.462895902142765,8.37385794155004,0.00715451566146383,0.0373746800739869
"Gm37515",-0.566543052324882,1.43041081698227,8.37382197763631,0.00715462505597498,0.0373746800739869
"1700003I16Rik",-0.391945978006397,0.205377819342223,8.37165623444868,0.00716121612719524,0.0373936012054838
"Rufy4",-0.797433926810659,0.566281411470737,8.37152108780232,0.00716162764126179,0.0373936012054838
"Gm9619",-0.747838551946157,0.90017710243901,8.37051087914674,0.00716470448320648,0.0373944599118015
"Kdelr1",-0.4508173623475,5.19759117931698,8.37003134531639,0.00716616552461287,0.0373944599118015
"Calr",1.02273216379454,9.81635886703346,8.36980246353987,0.0071668629944419,0.0373944599118015
"Tbca",-0.668300149558098,2.92441461266337,8.36645461872332,0.00717707327674599,0.0374343069419972
"Fblim1",1.22494382991957,1.53067135619028,8.36589248142862,0.00717878923358682,0.0374343069419972
"Gpr152",-0.466557903579156,0.447490118118606,8.36563472341516,0.00717957620371985,0.0374343069419972
"Gm37660",-1.18213300507589,2.7129754922114,8.35960898851251,0.00719800027460997,0.0375215268791698
"AC174678.1",-0.873054551271894,1.87899197784117,8.35620419116992,0.00720843332815715,0.0375560839862727
"Ankrd13c",-0.852808422487996,3.00066594177693,8.35586352328626,0.00720947811227292,0.0375560839862727
"Gm11785",-0.530192787145045,0.911233653853724,8.35554297600147,0.00721046133909914,0.0375560839862727
"Gm5395",-0.623784820845699,0.639489263876803,8.35523048155757,0.00721142000513883,0.0375560839862727
"Dennd2a",-0.978425233660429,1.73720179853656,8.35273609078256,0.00721907721939071,0.037587113514846
"Hist2h2be",-1.03206340014336,3.54257684116709,8.35162126326234,0.00722250233803218,0.0375910348888522
"Ppp4r2",-0.906055821418236,3.2772650040399,8.35138490493398,0.00722322873536638,0.0375910348888522
"Homez",0.606779079386551,1.7461024578442,8.34404972077059,0.00724581130545586,0.0376987230743605
"Nhej1",-0.272460988096022,0.371647912593113,8.34355749535361,0.00724732944154297,0.0376987230743605
"Ddx17",-1.02618011046904,6.22622536840508,8.34263307583244,0.00725018149579897,0.0377046932843349
"B230217O12Rik",-0.495623288234402,0.558239689277566,8.33507916152753,0.00727353278765393,0.0378104676599015
"Blzf1",-0.877799603046501,2.9026720904127,8.33426891426024,0.0072760423317828,0.0378104676599015
"Rsu1",-0.535656247702267,2.0748529023773,8.33312178271593,0.00727959689927622,0.0378104676599015
"Gm14017",-0.455200537409912,2.97909962006087,8.33292300317324,0.00728021304039265,0.0378104676599015
"Trnau1ap",-0.577853436241014,3.70427589913928,8.33280425236285,0.00728058114981003,0.0378104676599015
"Fasl",-0.86169346372499,0.529810727580942,8.33274161888737,0.00728077531217197,0.0378104676599015
"Ino80dos",-0.686899119189575,1.13040516451177,8.33063160443711,0.00728731959204967,0.0378355717753848
"Kif14",-0.531424545177136,0.504678570232912,8.32979852365848,0.00728990517629044,0.0378401154892242
"Cep76",-0.812509649940689,1.68759223215287,8.3290753789738,0.00729215036502169,0.0378428905759735
"Gm16244",0.665664906760282,0.906541814486634,8.32769010451209,0.00729645340079019,0.0378563411317264
"Efl1",-0.374972204245116,1.12339504615619,8.3259300169389,0.00730192468020811,0.0378758451817688
"AC167019.3",0.894037262203712,1.01346903617847,8.3241239111645,0.00730754363474372,0.0378961059145418
"Clec12b",-0.398305974726631,0.257878532342855,8.32283020073347,0.00731157136490463,0.0379081071726705
"Slc30a9",-0.772739852772221,3.5532104080175,8.31979055038647,0.00732104423712941,0.0379483274737615
"Gm12743",-0.325514766275736,0.472118325200194,8.31750517491039,0.00732817522771284,0.0379718854952668
"Gm10250",-0.719678260649426,5.51790263664732,8.31723399557053,0.00732902188061246,0.0379718854952668
"Meis3",1.87183536586346,3.18316819748267,8.31500538174035,0.00733598388803404,0.0379990567911442
"Ctdspl",-0.765256565377887,0.918338559246869,8.31297164597296,0.00734234337253285,0.038023095138236
"Sf3b5",-0.594331188037887,6.38298377225065,8.31028650052182,0.007350748974079,0.0380577157859934
"Thrap3",-0.862018252803302,4.25414690370856,8.30942167690265,0.00735345844690441,0.0380628360367025
"Pafah1b1",-0.954942504478366,4.867585377507,8.30767833950241,0.0073589235769993,0.0380811648294998
"Klra3",-0.497025855207466,0.226281002858058,8.30706806793227,0.00736083773787836,0.0380811648294998
"Gm44610",0.425880494449357,0.44778391637953,8.30664550652525,0.00736216344870816,0.0380811648294998
"Akap14",-0.396971524918026,0.42228429500417,8.30210686258133,0.00737641897372325,0.0381459833930995
"Tmem268",1.14225655177443,3.31301166330596,8.29595922398908,0.0073957759909314,0.0382371470547734
"Slc38a10",0.598645613011263,4.39066426238542,8.29182746485493,0.0074088165829632,0.0382956189871249
"Caskin2",-1.87073904448588,2.69572270015749,8.29078601300905,0.00741210753103111,0.0383036801936466
"Gm16618",-0.804088378597213,1.16007339891545,8.28940389577422,0.00741647741754775,0.0383104977233538
"Cyp2j14-ps",-0.397884877712809,0.287122715526842,8.28927338778538,0.00741689019342424,0.0383104977233538
"Tmem164",-1.08683724373669,2.15295797036265,8.28052315147666,0.00744462272230396,0.0384447685540454
"Kcmf1",-0.579427228509299,3.53918542650456,8.27987144005911,0.00744669271775097,0.0384464837794177
"Ylpm1",-1.14974984595232,2.60433274131906,8.27746083983777,0.00745435480349203,0.0384770628365969
"Capza1",-0.828813565604268,4.23936821615087,8.27421539272908,0.00746468395854317,0.0385213909994986
"Sh3gl1",0.443280781448655,3.82126044834691,8.27248691976062,0.00747019143622294,0.0385408220950466
"Car5b",-0.628100806620026,0.628332977521592,8.27010576456843,0.00747778579234361,0.0385710084131541
"Rpa1",-0.771629672299249,3.212998332738,8.26786108634341,0.00748495254420124,0.0385989755560289
"Gm2511",0.385504682264991,0.607228077664276,8.26661100696357,0.00748894699609528,0.038610574317086
"Mctp1",-0.363365825522475,0.787193184123762,8.26544338760668,0.00749268004746001,0.0386208202912297
"Sfr1",-0.85979651361584,7.21241919871515,8.2645808187474,0.00749543910385105,0.0386260422302578
"Gsdmd",1.76316013864525,5.20791905329625,8.26296933154785,0.00750059664182587,0.0386436188884755
"Guk1",-0.759288990723046,5.10897992226364,8.26104307172689,0.00750676665631249,0.0386620783479512
"Arhgap24",-0.467504962628045,0.734485019347985,8.26075971138543,0.00750767475400255,0.0386620783479512
"Gm43014",-0.51085863411144,0.299088340441008,8.25990873953051,0.00751040261838991,0.0386671252331022
"AC158972.2",-0.484150031324772,0.443602493794816,8.25812671118403,0.00751611854959505,0.0386875501797793
"Nudcd2",-1.0912839493776,4.68714667213285,8.25474066923385,0.00752699242959055,0.038734508843878
"A430046D13Rik",-0.857257251901905,3.26676645561594,8.25216310586378,0.00753528141529546,0.0387681466861817
"Dpp8",-0.734739700749481,2.35471524154185,8.25138438101141,0.00753778760347357,0.0387720239831774
"Gm37924",-0.64262885269292,0.568979175917766,8.24993444957746,0.00754245636099736,0.0387870204728835
"Gm37083",-0.680674434949968,0.388526118851653,8.2470959920325,0.00755160523667725,0.0388250436093448
"Aurkaip1",-0.573314230745424,7.20743123247418,8.24625662372177,0.00755431298258072,0.0388275705482368
"Gm23143",1.62796837886615,1.47943721783788,8.24571334612047,0.0075560661212097,0.0388275705482368
"Tbc1d17",0.706154831985716,4.77725473630446,8.24531186644104,0.00755736196631143,0.0388275705482368
"Kctd12b",-1.75470973603888,2.91880840981505,8.24031802305355,0.00757350062627974,0.0388949301767417
"1700109G15Rik",-0.700612941009958,1.31322844494716,8.24016707609943,0.00757398902506005,0.0388949301767417
"Agl",-1.11694060413874,2.19165984312154,8.23905069646827,0.00757760220571864,0.0389044543042733
"Gm10472",0.752124580791983,0.360916681684106,8.23829815272908,0.00758003888079891,0.0389079350719059
"Rfk",-0.933105929149503,6.02683586717319,8.23612425169959,0.00758708257053402,0.0389262471089128
"Btbd7",-0.843177243090415,2.23194129107081,8.2361110076952,0.00758712550439054,0.0389262471089128
"Snrnp200",-0.649447183222026,4.35853147361316,8.23545025829356,0.00758926782867075,0.0389282105665855
"Ndufv1",-0.509478117088323,6.84156718532253,8.23173117229334,0.00760133833842502,0.0389810867086177
"Gm12472",-0.451223461506856,0.405431595193311,8.2301682385469,0.00760641714511522,0.0389967281327779
"Mitd1",-1.06853482780474,2.6700138731814,8.22970785674873,0.00760791387339283,0.0389967281327779
"Trim65",0.531497709536265,1.34412386094234,8.22819935583539,0.00761282033772724,0.0390128386220847
"Tango6",-0.311845908780204,0.647024927475806,8.22688835986923,0.00761708719702723,0.0390256646734214
"Ampd1",-0.344640406503783,0.492515826195954,8.22518130635936,0.00762264698227834,0.0390451074760231
"Tspan2",-2.53525058044192,2.43175735597053,8.22459693485203,0.00762455126162412,0.0390458211946552
"Gchfr",-1.33758249504117,1.18061355794449,8.21868488471764,0.00764384578894181,0.0391355705597685
"Rragc",0.682153756083141,5.21367459273712,8.21575203546297,0.00765343706924179,0.0391748281189758
"Hist1h2bn",-1.44951754208994,2.07167640043579,8.21521928661272,0.00765518071576642,0.0391748281189758
"Gm10388",-1.25706519445126,1.17907780566158,8.2147167782426,0.00765682578250921,0.0391748281189758
"Gm6480",-0.648858909720248,0.779054405523784,8.21120222985506,0.00766834212342172,0.0392246781032274
"Eif4g1",-0.688877364519702,5.3705862566967,8.20956192533626,0.00767372344339556,0.0392431307762922
"Gm6265",-0.549458413313522,4.26794312736984,8.20650964193694,0.00768374792853532,0.0392853144032787
"Gad1-ps",-1.89417694111515,2.62631779549199,8.20582503868999,0.0076859982922978,0.0392877403466969
"Elk4",-0.606475099837873,1.55934689096321,8.20462608546583,0.00768994110223251,0.0392988142768976
"Cct8",-0.989072071910791,6.67517196618097,8.2034814586066,0.00769370730530074,0.0393089807656278
"Gm21750",-0.619450753286015,1.19655640082165,8.20104316339603,0.00770173678182071,0.0393409196084552
"Sirt3",-0.833985710426011,2.61734577349213,8.20014113040894,0.00770470954315527,0.0393470196729511
"Stkld1",-0.415265179294538,0.417000234613999,8.19920854604859,0.00770778429936527,0.0393536376770962
"Mgp",2.02024382843176,1.42855655161012,8.19596120769405,0.00771850125707381,0.0393923011464011
"Zdhhc12",-1.00239259353431,3.71416897062708,8.19583499455597,0.00771891811551999,0.0393923011464011
"Rps6-ps1",-0.799881624543555,1.07613664158016,8.19517936511593,0.00772108393030906,0.0393942665567867
"Abcc4",-0.87636236209412,1.12392775403783,8.19338804012454,0.00772700477919075,0.0394153854576981
"Map2k4",-0.684071312111423,2.61962499576104,8.19251166019102,0.007729903263733,0.0394175442575298
"Ubash3b",0.709623705536206,1.83262393237388,8.19215315188561,0.00773108931182612,0.0394175442575298
"Rangap1",-0.800009341555526,3.66881498447666,8.19164425546553,0.00773277322594944,0.0394175442575298
"Eipr1",-0.37650008236055,1.32730513372474,8.19040296843791,0.00773688225536428,0.0394252481164494
"Itga8",-0.611934833775389,0.455786740307753,8.19011111410481,0.00773784872402582,0.0394252481164494
"Atp2b4",-1.45163693564349,1.3923706808008,8.18774784376398,0.00774567946420999,0.0394560595870867
"Pdk1",0.851615874879008,3.50638413213232,8.18683732650577,0.00774869877442683,0.0394623533578832
"Gm15983",-0.30875568498268,0.273936234821656,8.18627544028141,0.00775056264794276,0.0394627612106876
"3110009E18Rik",-0.491708363621864,0.811056917468713,8.18472036710549,0.00775572363068238,0.0394721964511011
"Mink1",-0.906694436895633,2.90356672046135,8.18427121563229,0.00775721497027692,0.0394721964511011
