"","GSE33000","GSE26927","GSE108000","GSE43490","GSE20292","GSE20164","GSE20333"
"NFIB",0.958468270500825,11.5895899126555,1.16396263609482,6.56963084057014,8.76011080742449,3.85521938747231,8.44212819467083
"NFIC",1.17531490649958,8.93715642249504,1.04835227638559,9.6298517891978,7.70193376577095,3.6806478905636,4.54687547024271
"NFIL3",0.941761146105756,8.81375273322962,0.719119314284671,6.99183949854776,7.28605692582853,6.79920540674522,6.77726706529892
"NFIX",1.19692645977534,12.2963520292803,1.00616900716152,10.765294394013,6.01669443323402,3.93212213332848,3.61975133783243
"NFKB1",0.963599686562676,10.3591475197259,1.01171267546544,7.26378236801285,7.52908857252616,6.79050972925008,6.51524166628682
"NFKB2",1.16219586638596,6.26198039192147,0.957980623947593,3.19667733345999,5.86333155253216,2.77317323509877,5.17943114950824
"NFKBIA",1.12174631678929,12.1697331265701,0.927827860380977,11.1967250370039,10.5291010934774,7.18930100303291,9.99766557296791
"NFKBIB",1.10917997604417,7.29554670726478,0.784775982158998,7.31474297502073,7.69520573382558,5.52187061153377,4.62794107993241
"NFKBIE",0.984640899264274,7.37771308597192,0.94858579999261,7.30069514460285,7.27640290376693,5.38613008106213,5.66671724801542
"NFKBIL1",0.981447345160514,6.56495668041718,0.878248005681516,7.31474297502073,6.97534031042055,3.85644467062272,4.1558941679587
"NFRKB",0.912631686211703,5.67093176207103,1.02090509620599,7.31474297502073,6.90615696213325,6.03134799043629,6.06453834736814
"NFS1",0.962467479562211,7.69336160582704,1.01244312577314,7.31474297502073,8.09970043308448,7.4123737037873,7.41413339889762
"NFX1",0.874938959516539,8.26250113016971,1.1744730731483,5.03486620992106,5.50868233292712,5.07462842941133,6.8020103866277
"NFYA",0.993950398482917,3.56004786535915,1.26538108831494,7.44107372831294,7.41811480124789,5.94564652144341,4.48765957661303
"NFYB",0.880665140832265,8.12487111163957,1.07029235654064,7.9541662797588,5.14218377944442,5.31580577478278,8.22752932493069
"NFYC",1.0072290854078,9.38678088909159,0.992534769870424,5.07197364427194,6.72319468120434,6.52510527233369,6.81950065532156
"NGB",1.0838971138874,8.96178338331409,0.761472392734916,7.31474297502073,6.43439779847646,3.17247299188085,2.64031961232678
"NGFRAP1",1.04863620173602,10.9009392951669,0.894220011526619,7.31474297502073,12.7495561781284,11.4573508036917,11.946178337866
"NGRN",1.00482322287219,12.4713469248739,0.955931842410474,8.80485044138408,11.2676903910727,10.3195419570199,10.6759207023369
"NHLH1",1.05088612484537,7.22919497112059,0.958465442652934,7.31474297502073,8.2347971719078,4.71575080409865,4.37313561872944
"NHLH2",1.02136043173247,4.87454321869572,1.09974300322438,7.31474297502073,7.33435665599727,2.30549333886518,7.01401569169288
"NID1",1.00067995668134,3.89617637579008,0.634237140270353,7.31474297502073,7.02733376962228,5.5263983926596,5.64989463217327
"NID2",1.01367529395517,4.88458382532927,1.03916114633835,7.31474297502073,5.66374412457233,4.44435427463399,4.41731576294478
"NIF3L1",0.930362255436331,10.9080982180785,0.940121699214948,8.03666555067605,8.82982215374445,6.65702589610562,6.70828959961698
"NIN",1.39166489063426,5.86561978599184,1.25509273086486,7.31474297502073,5.18248150663861,3.4682301816609,4.06251238423114
"NINJ1",1.07747511889178,10.2417136245563,1.16814245321319,9.03799553524406,8.79863754497655,6.7344912427326,7.12366044965607
"NINJ2",0.931079157515217,9.76280411145755,1.18740263676188,7.55754787861361,8.74175170058925,8.20473245521318,7.52939280703794
"NIPSNAP1",0.867272251499871,9.67354714883695,0.826710574599369,4.74182387595561,7.51109529687403,6.42726754144087,8.82528161159504
"NISCH",1.10931609552752,11.4047752984186,0.614750471151303,8.85713487226592,10.4447334251641,9.19216857291044,9.58061957929214
"NIT1",0.973199845023032,6.86406314069599,0.977501761111151,6.90301373803382,9.21858662055549,7.62898418371351,8.12789959001578
"NIT2",0.791885652797835,9.01193866966934,0.773281396828379,8.77783464553986,7.56229772823562,6.74395171306864,6.79551705968936
"NKG7",1.03986086569121,4.82076487161451,0.758415815827728,7.31474297502073,6.17627684216152,1.97697447391937,1.70845275657067
"NKRF",0.989040705144339,9.8269118512033,0.817983577844755,7.58518765049222,6.59498532179534,6.76219668121354,7.06103065517431
"NKTR",0.95501106901973,10.4850040857962,1.19518204166577,7.70093788568955,8.92800244787336,1.47079602929608,7.3608541073255
"NKX2-2",0.986637200866762,10.2214273793154,1.14502508497296,6.04562280316917,8.18032716505865,7.13685304883317,7.71548357333248
"NKX2-8",1.08317634994434,4.33070727013684,1.02192755818601,8.55591381142838,5.78162858385033,3.36882391232789,4.48759375141636
"NKX3-1",1.07115525254662,6.72160459636891,1.02047485881469,7.31474297502073,6.63295728762721,3.07142631180977,6.48698241782766
"NKX6-1",1.09581944150638,4.24027100823934,1.01168264942908,7.31474297502073,5.84219370705122,3.0079858575455,2.15460141957931
"NLE1",0.931699577096227,5.9020409329193,1.00935478874804,7.30762151101258,6.75351612625437,4.50818061919232,4.68074624586362
"NLGN3",0.900885638989425,9.28220166208361,0.985786209042783,7.31474297502073,7.72712130172888,5.90184777749354,5.69379278239313
"NLK",0.743477776820215,10.0599738307326,1.07972035296365,6.29485660172734,6.28394946003305,5.91669471327222,6.40697815535451
"NMB",0.909195700823382,7.11960118169429,1.27917031576139,9.80036028652107,8.66164289902674,6.87085749457382,7.32876859004657
"NMBR",1.04839746965082,4.04530126601789,0.998600240948891,7.31474297502073,5.8693603408323,3.29982537576985,3.94889198330637
"NMD3",0.886217362323021,8.41283041501707,1.1245292635257,5.2262723815209,5.58415890016397,5.4637707398334,5.64633437089519
"NME1",0.954794119666168,11.0922983905322,0.841000242347675,7.31474297502073,9.45608209307527,8.84651723938179,8.21216452875091
"NME3",0.99362409760976,10.3651023300222,0.979259699079925,11.4896118915877,8.81287244590951,7.0469917288433,6.98571219942106
"NME4",1.18179553518127,10.1543642583278,0.864397237496362,6.50527149299039,8.87009392243608,7.25123156535629,7.54920181855693
"NME5",0.818033643265673,9.80155442674908,0.86260762042862,6.82325514047006,7.74722482901308,6.00964980931429,6.77267344393447
"NME6",0.994168055032558,5.29626602232981,0.96844033201915,5.57231187655735,6.66039675162462,5.75601716855417,6.11442919120223
"NME7",0.816717476710811,9.09992384569483,0.830263253244812,6.38211391717995,7.6065804394472,6.22984562166579,5.8307480217011
"NMI",0.975200634417861,8.30661905163266,0.914735998617026,5.90858542279819,6.55090678009236,5.49420288198458,5.50806342359236
"NMT1",1.05941290781085,9.38322946177097,0.867155697698672,7.70431547141388,7.88124203755689,6.89546293125232,7.73032619998842
"NMT2",0.945582167010276,9.6014055134379,0.928552538610237,5.91562610049935,5.20122427163656,5.21580946176598,5.17612923710199
"NMUR1",1.09548635373695,3.87102768190818,0.972299354815127,7.31474297502073,5.58025233667207,2.56735577092221,2.37920683613142
"NNAT",1.08450701150334,10.3219575061781,0.52208546978392,5.85771699126295,8.94074966682192,6.35806439010366,5.84852632172215
"NNT",0.829147378031112,10.0754904955446,0.925687870973407,5.35428755225943,5.3827402518534,5.76723703541251,5.1873274810356
"NOL3",0.946189756005107,7.25572378330906,0.83824314778208,7.31474297502073,6.38099534902952,6.16006293837051,6.58052024869669
"NOL4",0.778033730232565,8.37444282661975,0.558294975772686,6.46495485690697,6.68352994639151,4.30423398845527,5.28164748306642
"NOL7",0.87116094497335,11.4476980509435,0.973568765814177,8.06292976295115,8.89138530932025,7.94679801897182,7.54960686426397
"NOLC1",0.816418306899458,6.42660084227091,1.00476593607119,7.37497134346538,7.5582552924071,6.50997979085117,6.56987302388784
"NONO",1.12066624590371,6.7903640495232,1.06442950001699,6.78575820204205,8.29912607096755,7.55369768033696,9.66067593802133
"NOS3",1.02456178640905,7.80068072376335,0.744702640284792,7.00064414569241,6.08096006998593,4.48030946965115,2.8361993805604
"NOTCH2",1.0737299201007,6.06490750423831,1.10411027727982,8.59360758815125,6.08000944203285,5.44989174871221,7.24506130854139
"NOTCH3",1.36376347447447,5.41588431784779,0.992694864624298,7.31474297502073,7.45689990495675,6.79743607897721,7.45389038475742
"NOTCH4",1.07380968520292,8.80958366565992,0.914289351654657,8.72667182092781,7.08815985735894,6.7492218151467,6.49794740214704
"NOV",1.03260513020729,9.05127624426827,0.499084633819535,4.90172328336936,7.30917120176499,5.95326886139809,5.96800905050429
"NOVA1",0.885657993366167,8.55841107757556,1.12739686609898,6.1640620581642,9.25665909220237,3.7643644345401,8.10516949290558
"NOVA2",1.30670382320834,7.73443689674696,0.739936147039418,6.06543580260561,5.88096867131315,3.06620452393894,2.84259195073788
"NOX1",0.986969586532143,5.33206284728652,1.01846619133661,7.31474297502073,8.04759046109711,5.35219940274496,2.39065927581634
"NOX3",1.1103653777238,3.87760413395245,1.02860213556926,7.31474297502073,5.45572826067354,2.09840354751139,2.17498726839138
"NOX4",0.927347473676597,5.36121670935733,1.120719163206,7.31474297502073,6.17565599502424,4.17169486979424,4.5089526695712
"NOX5",1.06948316543069,4.51618254428324,0.973318647430349,7.31474297502073,7.96513776198486,4.89959242730621,4.88399816043733
"NPAS1",1.02911329820069,7.7350794944622,0.91127450342789,5.65261667128538,5.73251132727172,3.44981959066187,2.59287088819505
"NPAS2",1.02234756252521,8.55848001122614,0.9590144014406,7.31474297502073,7.49865292490746,2.49063275896152,4.80095253863177
"NPAS3",0.913906701610781,9.85261897093569,1.3647274511575,6.8512262063029,7.38427332857601,5.55955768423128,7.39290754496982
"NPAT",0.96514948457736,8.19156635222129,1.14066486457845,7.31474297502073,5.53336243351082,4.68818143080713,5.97400948556616
"NPBWR2",1.06076235733476,3.84591917045267,1.00097565011002,7.31474297502073,5.88826473453265,2.32905486042816,2.63424831141292
"NPC1",0.910159040235356,10.1829647894035,1.19962816361101,6.66350914740071,9.44281857473973,3.65173215638909,8.73380688074898
"NPC1L1",1.01484962653205,5.30567522925343,0.88051879783005,7.31474297502073,6.62539628252492,3.59650379113993,3.67983674114813
"NPC2",0.961257169943223,12.4954042999306,1.31628977310891,11.3062686002269,10.6324373258204,9.60040865534325,9.71334141564436
"NPDC1",1.11270449758811,10.9678136622022,0.667485832794151,7.31474297502073,8.24704557831788,7.66347794655375,8.00527806107787
"NPEPPS",0.963719198499305,5.68682546475645,1.07717710207112,7.31474297502073,5.58769533491524,5.18091281679595,7.4708705439341
"NPFF",1.10788306667916,5.43574987408232,0.931027371907499,5.33430210321034,7.80686629630189,3.49855662929778,3.90818988224768
"NPFFR1",0.943227382198429,5.01069674454005,1.02211521564957,7.31474297502073,7.27428507126661,5.12979349196435,5.63970175743596
"NPHP1",0.98385025378273,4.3716607765373,1.24763821789949,6.70347188326612,5.251997894323,3.29030366661072,5.14652480369118
"NPHS1",1.04667199631557,5.08813160346158,0.891517607008556,7.31474297502073,6.56623077465112,2.5529900464227,3.47924546889952
"NPHS2",0.991643539974314,5.17888840268111,1.07191393219434,6.25867635031338,7.46868897511614,3.09493268861918,2.85279169094377
"NPL",0.974086636899261,7.97407475153244,1.30639829494916,6.40610026909857,5.79139394381147,5.01072976427634,4.78729298146107
"NPM1",0.868363739133571,12.8965297843023,0.979019315769303,9.96381568463689,9.13074480510518,7.06442997848857,10.5955830890656
"NPM3",1.10944698950346,3.97153490936346,1.02271023633126,6.53718288102856,7.88259317599433,6.01111908497655,5.8078915298841
"NPPB",1.10485375065433,4.11839462204667,0.993723407754394,7.31474297502073,5.98493991800652,3.28968053335229,4.28871064002006
"NPPC",0.930987860548064,4.71092010285587,0.871831711534778,4.94814231818671,5.56157561590593,3.28724420766757,2.58712418978107
"NPR1",1.06200113912643,5.79330829366438,0.875967661322414,3.72678184830671,6.42461362986377,4.91712501994162,4.42887861976299
"NPR2",1.25290354962252,7.19902061846695,0.897426875900733,5.58965972188055,6.85320381179779,5.00040291259692,4.29577415577207
"NPR3",1.02124805870081,4.20761159824638,0.675476728104031,7.31474297502073,6.67722008111895,2.62028621983278,4.92850196044583
"NPTX1",0.899682194973897,10.5082541094863,0.294992257324444,7.31474297502073,7.00369456808111,4.87214967301298,4.74817265598687
"NPTXR",1.32319418433098,8.08583335392409,0.805168217676247,7.31474297502073,7.22833435375751,5.6540273488237,5.43061049238411
"NPY",0.815458891064162,9.39499323534656,0.589451986995696,6.68736693238099,8.10175915231856,6.98706722113542,6.8346544646717
"NPY1R",0.86135514927864,7.66625684151187,0.682088326074358,7.31474297502073,5.81094441060072,3.7539531661143,3.91521228291828
"NPY5R",0.879252765759772,6.58076455130937,0.8422674175965,7.31474297502073,6.68167855291333,5.34457127847636,5.75504329068938
"NQO2",0.871670881277682,8.91627591019768,0.932501525950653,7.31474297502073,8.03236076931267,6.72228375004282,7.27899111566477
"NR0B1",1.00377516968396,5.66183525363474,1.01236021355374,4.44788389220918,6.05044278537692,4.34859555964679,5.08042780929987
"NR0B2",1.10675743247748,4.02834325499736,0.772573347571308,7.31474297502073,7.85468845587183,5.53264161882941,3.16585576163053
"NR1D1",1.10650014162478,6.09637187469183,0.811752854971566,6.21921354829555,10.4068808392058,4.21654117290129,8.50780657095419
"NR1H2",1.12600110469415,9.87264669994303,0.884088766370701,5.45153843159738,5.78429117496882,6.4301258234907,5.87881263116388
"NR1H3",0.988662033301316,9.11669812215215,0.920740924033091,7.31474297502073,6.69560956869432,5.99530822815191,5.94494011999457
"NR1H4",1.09164442439782,5.55983098773131,0.703767898030665,7.31474297502073,5.78921182756459,4.06692553356233,5.24927734716196
"NR1I2",0.978226125917403,4.41215714599249,0.916317715223325,7.31474297502073,6.59763172445867,4.20470995938014,2.97019107086033
"NR2C1",0.958284700771103,8.42313323204748,1.14853136668354,6.68113751923104,5.84713773057973,3.72872498598085,5.81843932759366
"NR2C2",0.950116510121547,8.35605676663824,1.19316759494322,4.41023461264694,5.52931859693865,4.41386811016484,4.39587467416474
"NR2E1",1.20609833012197,7.78849064775524,1.27097854036782,5.46446935702616,7.50118478680829,4.58107076355519,5.76789156878958
"NR2E3",1.05289748864426,4.3352848999048,1.00961899819642,7.31474297502073,5.12656243156407,2.53787959811585,3.52709642140173
"NR2F1",1.14946952687531,10.9474783753295,1.06092770482263,10.0401279805799,8.06385127047016,6.60202494564127,7.2533969877121
"NR2F6",1.06311691943627,9.30700749832175,0.71250797374952,5.75796050145989,5.65125897005658,2.65056303463968,7.10506044027145
"NR3C1",0.850699016669034,7.66743822804446,1.0541193299171,6.04045902939521,10.1199365383641,6.59895972037396,7.30411527486854
"NR3C2",0.867065394803715,8.38613024218513,1.03073208066069,6.23763191369072,7.66962307484738,6.51706918307147,6.7894264791393
"NR4A1",1.19636062333987,4.54768239944013,1.01407854168705,7.6417710294085,7.69340424274323,5.11885824979246,6.17585670695527
"NR4A2",0.981094248953358,9.08091321294878,0.812643896191169,5.99560877252615,6.3271065004999,3.00254339137282,6.3739456779903
"NR4A3",0.951711847483868,5.79760692593429,0.791615324793566,7.31474297502073,7.59522618953666,4.6697680058204,4.33180062548449
"NR5A1",1.00027092409541,5.41378528954861,1.15977306893728,7.31474297502073,6.30395934647872,3.26977169814656,3.78833482409099
"NR5A2",1.02115585294984,3.86257885641709,1.05629903732699,7.31474297502073,5.97239666384749,4.81198093124367,4.94940595341319
"NR6A1",1.19960813674507,3.96531032043883,1.05305914029583,7.31474297502073,6.59634610729257,4.22568736162351,4.30343862136765
"NRAP",0.954296746666362,5.02868146167421,1.03989984194099,7.31474297502073,5.55597171279124,4.30950076496971,4.42135628213155
"NRBP1",0.934482665948541,7.71117399588281,0.880094374195991,7.51246212555429,8.08604024762443,5.73135559415221,4.58942786048218
"NRCAM",0.864061076802557,11.4332569620104,1.11946730581511,8.6039395154696,9.45866115507718,8.59572808201975,8.89571391561544
"NRD1",0.910188526771121,11.0966357432283,1.12832336461789,7.31474297502073,9.20000355619347,8.22348343137417,8.37223100184262
"NRF1",1.01729688177422,5.19186811987752,1.08452834480766,7.31474297502073,5.6145116075918,6.06167019801692,6.54443753161982
"NRG1",0.863813887072738,4.12491495723236,0.816379202900524,7.31474297502073,6.77413742319165,4.39215810855455,4.72816881159094
"NRG2",1.25307144421554,4.95177223942306,1.03792528279182,7.22233415072621,5.63192473073551,4.86537104583139,5.32123311375903
"NRGN",1.07682505092118,11.6084371903441,0.400690815871055,6.25106495354518,7.53178839746698,6.80966513785406,7.22416901713838
"NRIP1",0.895443566352758,10.0692017151653,0.977831169649904,7.65355845799391,7.21927409523456,3.69389714551301,6.43640192293056
"NRL",0.965314231326581,4.78371286995628,1.04775973586572,7.31474297502073,7.59552206582865,3.22815951170959,3.19059389612078
"NRN1",0.888525116542384,5.95084119354772,0.612104967016909,8.44531695239393,8.23475966362457,7.44587528915416,7.62543482626931
"NRP1",0.914591950409883,8.15142800015385,0.938507982739287,7.31474297502073,5.21455613050775,2.96456431901631,4.39472610318268
"NRP2",0.930708608019559,4.39839284016125,1.0411040248416,4.79628030847707,6.10781606622053,6.28406687098513,5.04106121885666
"NRXN3",0.752321494564618,6.64600439619928,0.709074060984596,8.10304543730286,7.49022604528571,2.82484535148852,6.15643668824885
"NSD1",1.17519074784293,7.07678729145813,1.07228573956898,6.74648215424604,7.01229121647812,6.11993125076188,6.21403980473813
"NSDHL",0.91745788563157,9.4210471218028,0.978369639407479,7.31474297502073,7.0390719643539,5.25003859090109,5.68032216340549
"NSFL1C",0.975508870001408,9.58159241023138,0.876104567701752,5.85635580318006,9.33295628506128,5.98758725043627,7.73848000518415
"NSMAF",0.965491045986624,9.94165853992248,1.09538706381465,7.90859758579255,8.88591656777936,6.70107242003836,6.62590950559803
"NT5C2",1.00557219429957,11.4143032105621,1.41683320567301,7.14293314054758,7.96168597479469,7.26317445878877,7.54630354350296
"NT5E",1.00473860244048,7.70337006155009,1.00660863368658,5.44246765805789,6.90328164455243,5.18943673452147,5.91183377673776
"NT5M",0.95251634353522,6.99203083196326,0.882904311528598,6.90323744157555,7.26961385217234,4.74682541656606,5.16646480637894
"NTF3",1.03017166598038,4.93303721390095,0.844575424804259,3.52515205266075,7.03012536282304,4.22848768123635,4.4505974689645
"NTHL1",0.965680262462379,8.45508611644121,0.852125014815414,7.66763056846698,7.10841157913933,5.26017092906274,5.88614647665345
"NTN1",0.966982548863107,4.69524088213859,0.868015185001329,10.2106450680203,6.11185830747188,4.30970416160063,4.25862111373289
"NTRK2",1.29390222398609,11.5257075893187,0.889248511345429,8.95096141773416,6.19159470654966,6.05114640061878,6.96289815626612
"NTRK3",1.0902242027175,8.46731946121976,0.836154346152736,7.90488771608973,9.42746710719396,6.39029651811317,6.2968153737302
"NTSR1",1.1058898475798,6.55128873617463,0.985710327674039,7.31474297502073,7.59993946365877,3.01817320292614,5.47110346307084
"NTSR2",1.12694369265407,8.88003523467844,0.977874505014518,9.19131937864045,8.8205029614835,6.34598676832233,7.49622393465245
"NUBP1",1.01709250155649,7.59522757484307,1.02434131581853,6.17460818781309,6.68819033493496,6.17355636347439,6.5256284202576
"NUBP2",1.02089137061999,6.665184691341,0.849280792892363,6.80602085889081,9.1316551369814,6.68190687203185,6.64203501465664
"NUCB1",1.15511715525003,13.018680586,1.05197915967867,5.39766083777383,5.51097190195515,7.63738021295702,7.56039379151178
"NUCB2",0.920783445530014,9.36215531351329,1.10042739050083,8.50449442936086,6.88782012785819,5.74181366541134,6.26808092445185
"NUCKS1",0.974699970387369,9.52017920359316,1.20595163745395,7.31474297502073,9.8718512180531,3.41128564721443,10.6102690547999
"NUDC",1.02495214328356,11.2090699385981,0.927368545969517,9.93280113664654,10.4435978622775,8.10257818181562,8.43589056776704
"NUDT1",1.00159436790677,9.45623112057256,1.14240867632897,8.24099812002406,6.88731497168497,2.84213140269145,4.19244387182418
"NUDT2",0.992283049880889,10.3724268847223,1.0096708641784,7.99130258487097,7.35592867100548,4.80701658587272,5.08138612241983
"NUDT21",0.937178075120579,10.1418378600202,1.11198770419556,6.69991297467965,6.1539506007804,4.65322865877229,5.32231219621813
"NUDT3",1.02893079068631,11.0756816410099,1.08226312230827,7.31474297502073,10.0182961700001,5.32931493419051,7.88437285731604
"NUDT4",0.941917764940097,5.48515704497053,0.986199503687011,9.4549783582023,6.35996679109176,4.01576201251762,8.00353621115663
"NUDT6",0.924933783648736,5.39113446701842,0.994316154839831,5.89311859596875,5.29654795511559,3.47746903621479,3.47774516496016
"NUFIP1",0.934037816505277,5.71165740566902,0.988797273036594,7.31474297502073,7.33423333200779,5.58348227642642,6.71131336682779
"NUMA1",1.08086129534624,6.20823448041747,0.856663141146767,7.31474297502073,5.66591845342822,4.28951013444208,8.29397058039917
"NUP107",0.889226534820849,8.98349009456462,0.984620828211858,7.96453747373972,7.66934526580691,6.8598794744615,6.866311562283
"NUP153",0.884057969258358,8.54166905597995,1.00392950742181,7.31474297502073,6.96571621851572,6.43040895369011,6.69540639073447
"NUP155",0.990581647913269,3.71783342142144,1.01814936546601,7.31474297502073,6.51828404707206,3.66656880733121,4.05910326110607
"NUP214",1.0262770967099,9.09180517204216,1.15719785504404,7.13504870374763,8.56958567648053,5.27398698012698,7.10456416519596
"NUP50",0.890717687676357,6.93849641541952,0.943603909295411,7.13115450958522,6.62370108669408,2.61384585530408,5.48211612551755
"NUP54",0.904051809330349,7.83081926518627,1.14368720132218,7.31474297502073,6.12299122758359,6.33966662083714,7.06191385140353
"NUP62",1.01173465341472,10.8198727182043,1.03241977704179,7.31474297502073,5.62891216700242,5.31665317297533,2.75843285039666
"NUP88",0.963111238226665,9.27228427230891,1.01856760451559,6.00301713558601,7.92636000898503,3.5157963754612,5.33586875739126
"NUP98",1.03413853122944,5.48233468203989,0.967647099125529,7.046272319901,5.82038537916111,5.85055404467158,5.66786053100799
"NUPL2",0.866805786767405,9.11802239292499,1.15070395634511,4.90359959596993,7.5758725648619,5.57445547706261,5.39656246458319
"NUSAP1",1.14994122904671,5.85036326751271,0.915138754968381,7.31474297502073,5.82882321198946,2.54042502496139,5.84302490319977
"NUTF2",1.19945863939524,8.47210135145197,1.0948725053978,8.17371494860617,7.27543749523573,8.55901007600873,7.83979500296536
"NVL",0.956301050633953,7.37231112708689,1.01482489765746,8.85458819785394,7.41664437038197,3.86989935943967,3.85244701605755
"NXF1",0.973707234614652,9.91010798307141,0.906975561101998,7.21980772384807,8.24735727024906,7.8532869099672,7.57987578135361
"NXF2",1.07153905664876,4.30889215886824,0.947270708241041,7.31474297502073,6.81211865437527,3.51727308415684,5.09088374302131
"NXT1",1.01367222971528,8.66113591573629,0.970982833486267,8.14049229519103,8.19858024081767,6.51668845921596,6.05645852974231
"NYX",1.10777512458334,4.62874087620462,1.03982487905396,6.57599324560138,6.65859826956202,5.25179441769779,5.2419588115438
"OAS1",0.972248418867379,3.94691621044506,1.12661879959066,7.31474297502073,7.47706176501125,4.43555909977391,4.1843569718257
"OAS2",1.0523135408971,7.09033424397991,1.03043448814705,7.31474297502073,7.41427857879098,3.76477591469626,6.279561225946
"OAS3",0.976617375897794,6.14023653308946,1.06373299057375,7.31474297502073,7.30368901325845,6.15979157336117,5.96614769687828
"OASL",0.990731706013608,4.75589617421659,1.02414711662222,4.6722980070786,7.6218119656349,6.22659314809913,6.63307326245363
"OAT",0.850566457780975,10.3826679449362,1.03286549796076,9.13227639679072,10.0921832741365,8.84154163674722,9.33980192168092
"OAZ1",1.11205604799657,14.2680818821167,0.879475662319542,7.31474297502073,9.00016271844042,9.66456169636849,11.3339530138484
"OAZ2",1.07307351379617,10.7000163640189,0.799637547896278,9.37657055393233,8.83680678208235,8.77848907025516,7.78588866351925
"OBP2A",1.01803265437615,4.60795058742668,1.03042706725563,7.31474297502073,7.67777850437127,4.02828415362531,3.07856000021388
"OCA2",0.882232062173068,6.3179630887582,0.80274654605931,7.31474297502073,8.31704603089426,4.13926649310373,3.83876063390635
"OCRL",1.00510668635693,10.8066441427863,0.728591928760915,9.80584109619146,7.28471590937738,7.05525423730788,7.12816857434407
"ODC1",0.961227811127475,9.68038870196656,0.945738898676415,9.67700415766585,9.07053189507351,7.86247692013829,8.03092139350454
"ODF1",0.960475186100174,4.29009204994072,1.03928107093306,7.31474297502073,8.10983421376632,4.45925072012216,5.74806898853287
"ODF2",0.914933635739624,6.27541281321186,0.920384004562507,6.41997977862965,5.95247749951664,2.18798829545715,1.97515512188545
"OFD1",1.44267100616804,8.18944865003188,0.985576190066293,5.24779521982629,9.14167012869112,8.02317689882414,8.5134978663159
"OGDH",1.13881969866073,8.86130219094212,0.985265225934658,3.93541509934448,7.07694507378876,7.67595002087268,5.79644325883579
"OGG1",1.07563312952446,4.94106015024777,1.10073031000982,4.41880503106836,7.35205162221109,4.98671536970323,6.52980499953785
"OGT",0.957150315391174,10.5543511736895,0.842902688719963,8.90063719195747,10.1470926774186,6.64971012435973,5.84294940168389
"OLFM1",1.02739730944995,13.0775593749965,0.442904994951743,8.24441252958485,10.3603137442041,8.40023306513246,8.06181195047866
"OLR1",0.897200770327172,9.5523788272798,1.48652866074421,4.6459036589345,5.41398386782655,5.58259722257475,6.14420050792193
"OMD",1.10979155963453,6.92088521381346,0.818088701247101,7.31474297502073,5.48033407992446,5.01033978178647,5.66848961766014
"OMP",1.00546809198197,5.37984181585456,1.03965789950262,7.31474297502073,5.42854787684366,2.77090278256494,2.0282342755932
"OPCML",0.866953333546655,10.4293476701654,0.571374367930868,6.88107952850342,7.95675016434149,6.94711802777386,6.67773098368901
"OPHN1",1.17936734158833,7.1352919739212,1.10121523758776,7.78055009562272,10.7321748975066,9.12525609098303,10.0510805051249
"OPN1SW",1.01014303191732,5.20260777236535,1.12329280939322,7.31474297502073,6.43026518571175,3.09580505373808,3.16603129793423
"OPN3",0.801329172846924,8.01589733554687,1.03810010016522,7.31474297502073,7.63780572616462,6.11955982715869,6.36908500465429
"OPRD1",0.9409193446928,6.48962888621934,1.0042870408279,7.31474297502073,6.76124060088705,4.34830768700651,3.5558024483259
"OPRK1",0.940250789290576,8.01127138035206,0.730173990323181,7.31474297502073,6.53499819635017,4.70373187644757,4.75956592431775
"OPRL1",1.00980665031313,4.8490945813585,1.0583965796051,4.6982746509631,6.93953158456515,3.71533441581572,3.56697395628193
"OPRM1",1.00013408479501,4.51788587844916,0.936769655499015,7.31474297502073,5.35764840189959,5.03384753173591,5.45523501119058
"OPTN",0.897317902730637,12.052618623934,0.972417685519713,10.8335842632425,8.25988847793775,7.96256429867823,8.00512638538179
"OR10J1",1.09382057344161,3.93928352887286,1.04478214593575,7.31474297502073,7.84399031317275,5.14315251202804,3.95578816643991
"OR12D2",0.903580238014157,4.59714095559385,1.03269153594369,7.31474297502073,6.00045355805524,5.0263048137554,5.76490611276139
"OR12D3",1.05534867773045,4.86262235930506,1.06695035190625,7.31474297502073,6.97452663135141,4.59069160070857,3.36167350361818
"OR1A2",1.02911187492664,5.17172339427886,1.0518386686558,7.31474297502073,5.75585505753568,4.00123109393448,3.62828366833899
"OR1D2",1.08177044425159,4.19171184797986,1.10271325944152,7.31474297502073,7.82225180154736,5.94405497796658,5.98575508374608
"OR1E1",1.07137067303755,3.54852958021321,1.05870957468931,7.31474297502073,6.91321649624524,4.5843982341638,4.64280900283827
"OR1F1",1.14163941767794,5.40965860344402,1.04746440435356,7.31474297502073,7.88305510186001,6.14529614102881,5.91878686240047
"OR1G1",1.04695334602186,4.9387540199897,1.013045769807,7.31474297502073,7.86901446331652,4.03112761184301,3.44771321916686
"OR2C1",1.04046613998587,5.19613900197055,1.16210093452901,7.31474297502073,8.06964778844815,6.04378817141945,5.91059741706018
"OR2F1",1.09746231007321,4.55061050311454,1.03710148887462,7.31474297502073,7.77601197441475,4.92927431983459,2.96626098299068
"OR2H2",1.05036481708843,5.46122355512531,1.0816200258898,7.31474297502073,6.40815026935485,3.70453670812969,5.2214331779354
"OR2J2",1.02643541413025,5.93708555545466,1.04079757418464,7.31474297502073,6.04311771051057,3.09811004699172,3.49454135790891
