"","astroBYo","AveExpr","F","P.Value","adj.P.Val"
"Rttn",0.709164617338785,0.698123238412021,10.1567942985226,0.00344159185061971,0.0260747727778287
"Gm9967",0.753742252118704,0.33676770817293,10.1495104871263,0.0034516280558067,0.0261343912415716
"Tefm",1.38792070007492,3.18665662165186,10.1493688727759,0.00345182349626507,0.0261343912415716
"Ergic2",1.58563082404073,2.65644914026121,10.1418827318116,0.00346217208303928,0.0262037745443305
"Tfcp2",1.61840242589927,1.86780836890049,10.1402103172165,0.00346448855034055,0.0262123393294063
"Gm5829",-0.962374418741652,2.93465105250051,10.1388389806616,0.00346638924304839,0.0262177535808409
"Rad17",1.32755712280793,2.48486042605475,10.1279480325585,0.00348152432737201,0.0263142354007369
"Nfyb",1.71534030440813,3.48776397353717,10.1279478922607,0.00348152452280237,0.0263142354007369
"Ptpn4",1.89382954423567,1.34027561121661,10.1254811158249,0.00348496249629355,0.0263312244895841
"Farp2",1.48469935255695,1.24501212451364,10.1207753522295,0.00349153114957212,0.0263718482833677
"Ubb",-1.78229894707906,10.6490809516184,10.1162314528981,0.00349788655874065,0.0264074789896073
"Tgs1",1.53896874593062,2.97647272026532,10.1149765124419,0.00349964400670042,0.0264074789896073
"Heatr1",1.66214161273471,2.70662763883286,10.1148440851109,0.00349982951668076,0.0264074789896073
"Zfp384",0.553366720039968,0.381319512653624,10.1069264440948,0.00351094022720224,0.0264822811614031
"Gm43078",0.907852650694886,0.10437665295185,10.1043514944548,0.00351456182556972,0.0265005628040487
"Snrk",2.51259457124452,2.99708999544976,10.0825587855634,0.00354537485313175,0.0267237914398071
"3110002H16Rik",1.25779070622973,3.01458817365951,10.0810040588157,0.00354758423309874,0.0267281777530381
"Slc38a9",0.969338939056122,1.83943339438965,10.0804491926151,0.0035483730986156,0.0267281777530381
"Mtpap",2.08651025402425,3.59477894543298,10.0785482979491,0.00355107707997482,0.0267342345833809
"Larp4b",1.37341003749766,2.71557677085764,10.0781850382994,0.00355159406231327,0.0267342345833809
"Atp5g2",1.28683449727162,4.14571445972765,10.0732524429657,0.00355862206908272,0.0267780258620126
"Coro1a",-3.82805714744062,4.77235961701883,10.0676859631823,0.00356657129538559,0.0268287170240787
"9330104G04Rik",-2.20678809552575,1.96271108937185,10.0648420777223,0.00357063991817548,0.026850192695376
"Gm6695",1.0600320818702,1.27314029112833,10.0616435604466,0.00357522189122476,0.0268755127079733
"Gm12928",1.46412741195408,2.49459959747123,10.0583324916168,0.00357997179221007,0.0269020774317471
"Patl1",1.65095607600453,3.09926153379271,10.0557647071341,0.00358366010824991,0.0269206494311758
"Phc3",1.82140355860852,2.65128788270992,10.0503964715629,0.00359138421213235,0.0269695155889355
"Epb41l4a",1.65872226365056,0.553582385422321,10.0466108477846,0.00359684198657512,0.0270013353474725
"Arih2",1.02946213806052,3.49276457708469,10.0451785979601,0.00359890921315046,0.0270054601092172
"Gm7160",1.17033370278735,1.54704559505397,10.0442337024896,0.00360027372359814,0.0270054601092172
"Nthl1",1.57671601066416,2.75013329808846,10.0436938739051,0.00360105353352578,0.0270054601092172
"Plekha8",1.22206937996655,1.417832785252,10.0403877180311,0.00360583342859122,0.0270218359322702
"Tapt1",1.55096111202911,2.99504920163398,10.0401806701353,0.0036061329974206,0.0270218359322702
"Hddc2",1.3051565605295,2.51452582848622,10.0396496140284,0.00360690148298124,0.0270218359322702
"Dnajb6",1.40583684306687,2.93064274835243,10.0387963147197,0.00360813665390039,0.027021938792904
"Kdm4c",1.2691123622598,1.65398613011796,10.0326894697558,0.00361698981044612,0.0270674069331246
"Zfp62",2.20545686709235,4.18983928551413,10.0325056095882,0.00361725671822999,0.0270674069331246
"Zfp827",1.39001159111393,0.898972669196293,10.0320774672191,0.00361787833030102,0.0270674069331246
"Trmt5",1.66330719296483,3.07757931697028,10.0307553569402,0.00361979860683789,0.0270726181808907
"Gm25975",1.16751413479688,0.14094852879018,10.0285017027473,0.00362307442812264,0.0270879606533819
"Ppp1r16b",-3.20881809716552,1.74916850013652,10.027574835661,0.00362442261461752,0.0270888856429674
"Exosc7",1.50765030176333,2.7185357303289,10.0203821757287,0.00363490323905079,0.0271551499873238
"Hbp1",1.54197001111806,2.68001920958398,10.0190144914125,0.00363689983364412,0.0271551499873238
"Mum1",1.7459893115903,3.45384141499799,10.0189657574674,0.00363697099907066,0.0271551499873238
"Supt20",2.09492136315514,3.20199489334265,10.0162049259654,0.00364100505739375,0.0271760981392449
"Prex1",1.89506978117034,3.67732180828086,10.014030472242,0.00364418571947677,0.0271906646448515
"Tpr",2.13772809964577,3.12473801093992,10.0100931760829,0.00364995260740184,0.0272245116431392
"Gm6394",-1.54288550730161,4.62853217078003,10.0075052716304,0.00365374843687665,0.0272436389177695
"Gm48488",0.793976359974574,0.2228620252603,10.0047980010537,0.00365772391429692,0.0272640923706168
"Cul4a",1.51609147944059,3.56394049201943,10.0030678833442,0.00366026694501032,0.0272671155002351
"Kmt2a",2.50432678114056,2.68795986319119,10.0028451020002,0.00366059454123302,0.0272671155002351
"Kat5",1.26929473645067,4.27088374858286,10.0008342765332,0.0036635528605769,0.0272723046366148
"Socs4",1.72334227343839,3.17104325628968,10.0005729970993,0.00366393744361175,0.0272723046366148
"Tstd2",1.00482213589707,2.346960327841,9.99985843002412,0.00366498945372037,0.0272723046366148
"Gm33680",0.946763017919242,0.312099311811441,9.99783223528354,0.00366797426272946,0.0272853377990463
"Msantd3",2.07338964507429,1.71326677815108,9.99121157632675,0.00367774555843026,0.0273405450806362
"Scaf8",1.44370458447233,3.09213268449694,9.99112909009927,0.0036778674754768,0.0273405450806362
"Arfgap2",1.22568257524637,3.43439879299583,9.9895498765939,0.00368020244161335,0.027341003774409
"Jmjd1c",2.03456308344213,3.20778058638261,9.98941569871552,0.00368040090585318,0.027341003774409
"AW046200",1.08129226853724,0.89766581664595,9.98403209560828,0.0036883734142664,0.0273910322402872
"Gm15181",2.24106814696845,0.568837706266436,9.98241350879474,0.00369077400678903,0.0273996621987227
"Fdxr",1.97752574129574,3.64373026972452,9.98027287211384,0.00369395146688292,0.0274140517617749
"Fh1",1.18072393845495,3.27886655884811,9.97894757607977,0.00369592015564226,0.0274194639850013
"Mbd1",1.68450205260355,4.31956700863223,9.97600478361172,0.0037002956443897,0.027442722273159
"Gm10548",0.867714328529912,0.602232644496339,9.96776764504067,0.003712572824584,0.0275148789840125
"Zfp27",1.91019055232492,2.29528719415647,9.96720317928831,0.0037134157524257,0.0275148789840125
"Rbbp6",1.92159599656641,3.99508015863612,9.96697523111623,0.00371375621056192,0.0275148789840125
"Napa",1.20739805485745,5.79551693852615,9.96465336420255,0.00371722602022739,0.0275313663359527
"2610316D01Rik",1.24874224543933,0.597629404550481,9.95365144968408,0.00373371504534471,0.0276442362610981
"Zfp958",1.26814207395806,2.1940378937032,9.9418131841809,0.0037515458922898,0.0277589403075688
"Hspa5",2.24435630798954,10.2517854646848,9.94169998697476,0.00375171683404741,0.0277589403075688
"Afg3l2",1.58754049818992,3.32701045664898,9.93697034249739,0.00375886671178073,0.0278023826540923
"Gm5905",-1.73428618523877,6.01347865099886,9.93615441282266,0.00376010165443403,0.0278023826540923
"Ism2",0.693694396011601,0.235360462527251,9.93421083685081,0.00376304510245503,0.0278133044127714
"Taf1b",1.27793453034158,2.09444698283088,9.93246834004605,0.00376568614376076,0.0278133044127714
"L3hypdh",1.66335351373439,1.52178026585182,9.93228556216533,0.00376596328987156,0.0278133044127714
"Cdc40",1.62960001804522,2.85859893886012,9.93186069321619,0.00376660760388117,0.0278133044127714
"Fgd1",1.9112958536875,1.10496847112546,9.93018056476782,0.00376915668719948,0.027822840637609
"Zmym4",1.51179578570525,1.56198568886325,9.9287931282159,0.00377126310549121,0.02782857866849
"Ccdc15",0.663259646920095,0.471383337971322,9.92801184094047,0.00377244982266426,0.02782857866849
"Acad11",0.929850830935207,1.13114992147694,9.92601450397175,0.00377548546418996,0.0278416883080915
"Gm37345",1.2846526176808,0.490696928157017,9.92152886588929,0.00378231256478934,0.0278827393771525
"Zfp280d",1.93595014667219,1.62447466069078,9.91773659948477,0.00378809477052927,0.027916062827588
"Pnn",2.98688215287012,5.61645352793054,9.91087669537666,0.00379857860517858,0.0279840008266286
"Immp1l",1.45629534380087,2.08708439062274,9.90954356925313,0.00380061962897079,0.02798630772211
"Pex1",1.35347148610111,1.76194823155501,9.90901982413634,0.00380142181010445,0.02798630772211
"Tom1",1.37368547867072,2.71686143031606,9.90712125581122,0.00380433123952084,0.027998409850938
"Zswim9",1.29242388296917,1.49661826082064,9.90137629148936,0.00381314968633097,0.0280490314459053
"Birc6",1.67678095904024,2.1317429205173,9.9009888043165,0.00381374526914447,0.0280490314459053
"Zbtb48",1.33463402823494,3.25845001824958,9.8932454521006,0.00382566821047506,0.028127370495294
"Agpat3",1.68479612067809,3.48229759232157,9.89042873732129,0.00383001527846565,0.02814997608156
"Rrnad1",1.49470226433523,3.29936916829478,9.88796619925536,0.0038338201165552,0.0281685826763702
"Dzip1",2.96636823474733,1.33433549222288,9.88489132171977,0.00383857681065037,0.0281941682543221
"Hras",-0.856938766634888,5.58090569934621,9.8805194634865,0.00384535086184639,0.0282345493251337
"Gm30085",1.11183178060021,0.471466905572245,9.87686206623372,0.0038510278074629,0.0282668507579634
"Igsf3",2.0204230514331,0.784030180918807,9.87282137033082,0.00385731023862807,0.0283035736017143
"Sirt7",0.825004859562262,5.96639523783981,9.86888445223911,0.00386344197507952,0.0283391667157441
"Atrx",2.60783917312507,2.95674164445775,9.86465572397397,0.00387003994507844,0.028378155023192
"Pomt1",1.76067693685254,2.75347902250056,9.86229839446812,0.00387372330971058,0.0283957524124345
"Zfp760",2.00129787794012,2.19408132381119,9.85782969313552,0.00388071613249187,0.0284329535678854
"Nelfcd",0.936391549091694,3.8617431086109,9.85741311911223,0.00388136870112615,0.0284329535678854
"Gm10767",1.35505835479789,0.718811140752822,9.85592580138444,0.0038836995718221,0.0284406109326118
"Hnrnpa2b1",2.11694139904023,8.3219572993179,9.85285324081417,0.00388851957158078,0.0284616242993578
"Gm12319",2.26761274186493,2.53446611922293,9.85245671578874,0.0038891420809546,0.0284616242993578
"Pbx4",1.5912008547109,0.847258128310411,9.84980384174674,0.0038933096322812,0.0284769776678931
"Tmx3",1.88103530442223,4.26936670587626,9.84948269559527,0.00389381446663548,0.0284769776678931
"Ppip5k1",1.35907631234283,1.92333972889925,9.84785313722828,0.00389637718573331,0.028486302868466
"Pds5a",1.60644010184964,2.67058828170723,9.84572212746457,0.00389973126244777,0.028501405589406
"Cenpt",1.554507372797,3.00842403936949,9.84348112542479,0.0039032618277854,0.0285177877860292
"Arid1a",1.42992632915035,3.60374929330171,9.84253100882702,0.00390475972293553,0.0285193130902947
"Taf8",1.0923439611505,3.80822175413983,9.83512814730414,0.00391645192446975,0.0285952692821929
"Tbc1d10a",3.26699241506126,3.12067554559041,9.83087827974144,0.00392318133352539,0.0286250156999732
"Srrt",1.68343436960263,5.5121215429815,9.83043735312864,0.00392388022969072,0.0286250156999732
"Gm3365",0.973819218255767,0.905413641907236,9.82918816513515,0.00392586100153103,0.0286250156999732
"4933407L21Rik",1.11105561591061,0.51953037632763,9.82882714911828,0.00392643364701909,0.0286250156999732
"Rfx3",1.52862213678843,1.04637562611092,9.82814777631539,0.0039275115165941,0.0286250156999732
"Zfp605",1.88480511499162,1.99097174951331,9.8269553833716,0.00392940409988353,0.0286250156999732
"Gcdh",1.88897133496326,2.85355110095525,9.82684247527524,0.00392958336034075,0.0286250156999732
"Herc1",1.80878355068598,2.0481298232339,9.82488744743974,0.00393268869590017,0.0286382067213296
"Stox2",1.82552241956246,1.34827660172495,9.82343776101101,0.00393499306817553,0.0286455582912956
"Dedd",1.13187493395331,1.12865798262798,9.82028591456957,0.00394000817508987,0.0286726318610241
"Fam171b",2.98990810677608,1.68422828519727,9.81626996812439,0.00394640822204528,0.028703901360039
"4632404H12Rik",1.39393923860832,2.77251226057894,9.8159616968219,0.00394689996552179,0.028703901360039
"Gfm2",1.78269565618054,2.59636188014501,9.81411562174312,0.00394984614579786,0.0287148908258551
"Spred1",1.84589855000332,3.38731445144136,9.81338864521734,0.00395100699154287,0.0287148908258551
"Fam134b",-1.44284688729174,2.10449973768397,9.80575565757402,0.00396321774111785,0.028794176054762
"Plcb3",2.11566144665765,3.9984159786642,9.80302497634767,0.00396759600900196,0.0288124785509361
"Zbtb24",1.47902433352295,2.99918825612551,9.80256025734129,0.00396834164194288,0.0288124785509361
"Ubxn7",1.82626016493496,2.41400286072452,9.80071295340499,0.00397130710500849,0.0288245495682752
"Tnk2",1.63696809365614,2.77121566891971,9.78751707023997,0.00399256017433493,0.0289693042757664
"Rae1",1.48890180211976,4.30591775574733,9.78127963868463,0.00400264885300065,0.0290328004603909
"Tagln3",2.90573237197824,2.30023934866233,9.78048512313365,0.00400393591306119,0.0290328004603909
"Tmem68",1.54173445351608,3.92283676317233,9.77961656562039,0.00400534342796739,0.0290334903856234
"Chd8",1.49245014711824,1.95842455531468,9.77773232320579,0.00400839872024603,0.0290461201729456
"Specc1",2.07211880840447,2.05928101409161,9.7766995053522,0.00401007449981006,0.029048748578683
"C230062I16Rik",0.696051547909857,0.469612105856791,9.77530808602211,0.00401233331941192,0.0290555973896399
"Rcc1",0.981772944964406,2.80585627876628,9.77360391061141,0.00401510173943237,0.0290661308185413
"Xxylt1",0.83937271768966,1.10573142783666,9.7686506370481,0.00402316002731103,0.0291149392490029
"Prr14l",1.35137279184198,2.66923353192568,9.76114695872232,0.00403540080034785,0.0291871486187439
"Nup160",1.27036177595031,2.09225114404763,9.76091692785909,0.00403577668601625,0.0291871486187439
"Ankrd6",1.70732985039522,0.787844927583161,9.75906995151846,0.00403879614043346,0.0291994402009181
"Rilp",2.43077712625221,2.96228940997108,9.756985071591,0.00404220745716151,0.029214555888528
"Phrf1",1.19595766868616,3.31964334966623,9.75584753352664,0.00404407003029304,0.0292184720052819
"Chek2",1.11173405132379,1.47723332502593,9.75454609952635,0.00404620210035993,0.0292243320490574
"Kdelc1",1.96924683434644,2.45777209833133,9.75201687246416,0.00405034907564986,0.029237586610243
"Amer1",2.09156767365779,2.07199215722403,9.75181490662219,0.00405068042129887,0.029237586610243
"Slc18b1",2.56321204883178,1.57769535397517,9.74891540037713,0.004055440590621,0.0292567271983877
"Dact2",1.56268837153928,0.838040924577037,9.74858880778255,0.00405597714222552,0.0292567271983877
"Gm28883",1.09783496471684,2.51642521501586,9.73882795166393,0.00407204851557167,0.0293630799576245
"Rpl34",1.85937238922728,6.95102459241559,9.73414997458297,0.00407977526209301,0.0294092108580266
"Zfp983",2.32347164923507,2.70237407472942,9.73039773431135,0.00408598440182173,0.0294443755444632
"Edf1",-1.04519804990034,7.16384168870448,9.72175636621552,0.00410032288316571,0.0295380798255535
"Lims2",-3.80584892651048,1.87238740859411,9.72012627873572,0.00410303375588906,0.0295433044737512
"Rbm3",1.87965120858777,6.3429071777196,9.71971443725617,0.00410371896432842,0.0295433044737512
"Zmym5",2.22384653951254,3.55655267266194,9.71880666215708,0.00410522972798845,0.0295445664516228
"Wdr33",1.28277799601418,2.62287140914988,9.71684819997261,0.00410849114533704,0.0295584226368427
"Dlk2",-3.41344465840867,1.65886114158282,9.71400237287152,0.00411323528197573,0.0295829337266414
"Crocc",1.259816121972,1.04560033473677,9.71220677189104,0.00411623168686674,0.0295948630512034
"Gm33378",1.54107132195392,1.36797922423686,9.70105612275192,0.00413489223222263,0.0297193699978757
"Zfp687",1.59148006156961,4.09682924741002,9.69964629818012,0.00413725807229083,0.0297256395107837
"Cog6",1.39606042307638,3.00042035560266,9.69851521432002,0.00413915721326563,0.0297256395107837
"Spen",1.75926062461049,2.62006625025015,9.69761949149536,0.00414066184132582,0.0297256395107837
"Pphln1",0.835082985378965,1.93035599919411,9.69733542947679,0.00414113912996589,0.0297256395107837
"Ttc5",1.42233807389805,4.04889165411529,9.69513457942952,0.00414483907423799,0.0297425477909073
"Rsph3b",0.758373318094273,0.737252002705669,9.69286532725389,0.00414865775597956,0.0297602968662568
"Spin4",2.15147680565771,1.65077203765039,9.69189791413262,0.00415028686863413,0.0297623327049572
"Zbtb5",1.49413606734139,2.57189455772712,9.68993195004591,0.00415359966164859,0.0297764372374115
"Rcor1",1.17061646898065,2.11384151295695,9.68456884138262,0.00416265144134296,0.029831661106845
"Gm8234",1.52167371862761,0.671207344874776,9.68312792215163,0.00416508703882197,0.0298394496631666
"Proser1",1.75171458505215,3.07856636624822,9.68072288481205,0.0041691557266425,0.0298589291487575
"Rpl19-ps11",-1.69448369658662,5.46361095857183,9.67826476100764,0.00417331866483095,0.029879070816199
"Gm47573",1.6791928613671,0.904603103660707,9.6743254791339,0.00417999938536832,0.0299172198002275
"Atox1",-1.48284206405323,5.81425839828261,9.67124765747997,0.00418522718392858,0.0299426096957463
"Gm5620",-1.50095695401196,2.93421784488623,9.67064376182988,0.00418625375351187,0.0299426096957463
"Rps15-ps2",-1.52926206353807,6.4434314371534,9.6662960493522,0.00419365252568927,0.0299858354317465
"4921504A21Rik",0.966576652386731,0.475761482793131,9.66480500983042,0.0041961931759017,0.029994307473497
"Ly6e",-3.28287816246187,8.75674206683423,9.6628425714415,0.00419953960174521,0.0300085318505844
"Galnt10",-1.85433562354413,1.99686630774007,9.66159603180673,0.0042016667482281,0.0300140372848079
"Lonp2",1.19901842927397,2.76050348644534,9.65950468869515,0.00420523812001282,0.0300298524625706
"Vldlr",3.36512647337535,1.74454176239498,9.65193378431777,0.00421819438081068,0.0301126538517827
"Gm44877",1.32109679304562,1.04159959096351,9.64667445884582,0.00422722019371294,0.0301673523695198
"Akr1a1",-1.08169958281173,7.76475640599089,9.64572569210035,0.00422885064642939,0.0301692559983739
"Emx1",1.2650821867874,0.579630069083152,9.63338221852943,0.0042501249675587,0.0303078028493798
"Chek1",1.64110957056278,1.02267304742519,9.63286969577494,0.00425101081415837,0.0303078028493798
"Gm14538",1.46916239262437,1.13290794138845,9.62835974288523,0.00425881445236999,0.0303536572583058
"Adrm1",1.23906227302045,5.35127079528907,9.62587712399062,0.00426311677548965,0.0303745354023051
"Cenpu",0.679860336577334,0.463158261690212,9.6216205870385,0.00427050420234559,0.030409151089037
"Ubr1",1.33736669132384,1.67381033747877,9.62133470741844,0.0042710008562813,0.030409151089037
"Rbm15",1.30340347220073,4.18128749764057,9.6207028505475,0.00427209879242087,0.030409151089037
"Sec63",1.83941501993274,3.1466422595852,9.61912654550162,0.00427483916503102,0.0304188700057836
"Bcorl1",0.962338015508317,1.29244275035725,9.61236040377343,0.00428662357250109,0.0304929174580198
"Ciz1",1.17529378427246,2.75493703384599,9.60765443487966,0.00429484054826586,0.0305324849944717
"Pik3c2a",1.65506109669105,2.08607926960886,9.60759402845536,0.00429494613311015,0.0305324849944717
"Fxn",1.2892484427475,1.65741256017009,9.60514440865611,0.0042992302083808,0.0305531223578569
"Gm12037",2.08660299045871,0.684969202664677,9.6005180980604,0.00430733365347466,0.0305955728725761
"Snx14",1.76478020565165,2.42228895580941,9.60015548102563,0.00430796951128122,0.0305955728725761
"Gpkow",1.20933016856417,4.08303258884818,9.59865796822358,0.00431059651211224,0.0306044052109946
"Cpt2",1.15992277723883,2.54983986524372,9.59549132838037,0.00431615727462798,0.030634054342828
"Rbm5",1.90673057931672,5.04075127472085,9.58356671907703,0.0043371671556624,0.0307732998668118
"Gm43062",2.11045479668461,2.41469720771101,9.58225059628575,0.00433949279256639,0.0307799291599699
"U2surp",1.98179663261461,3.10083055358859,9.58024723402104,0.00434303539636648,0.0307951833569922
"Prpf40a",1.81764323378881,3.64021444394894,9.57757485482656,0.00434776591288855,0.0308188482187867
"Rwdd3",1.71229046300159,1.11547076930971,9.57495895292742,0.00435240185453596,0.0308365915536583
"Tnrc6b",1.49951023949549,1.84300903911816,9.57292731700796,0.00435600604002987,0.0308365915536583
"Cdk20",1.68399509802487,3.07900835679303,9.57246686037662,0.00435682335314721,0.0308365915536583
"Rbbp5",1.40754278612532,3.27023213600829,9.57235256755356,0.00435702624924901,0.0308365915536583
"Wsb1",3.15691850145829,6.29026578211877,9.57164212030974,0.00435828768609318,0.0308365915536583
"Sirt6",1.46022381174804,3.35475009589925,9.57144808567683,0.00435863227357454,0.0308365915536583
"Rab3gap1",1.1637298178294,2.6658449074501,9.56905128542335,0.00436289119941065,0.0308568548607934
"Gm6223",1.41368755822893,3.34477352610458,9.56684898954469,0.00436680847485529,0.03087468964181
"Phyhipl",3.22894005198447,1.71409790041672,9.55959155961382,0.00437974438669212,0.0309505144067666
"Ikbkg",0.97385433406752,2.61402778594803,9.55926305524523,0.00438033090483145,0.0309505144067666
"Ap5m1",1.55017020978641,2.90135172978579,9.55773576309228,0.0043830588781775,0.0309548185019317
"Ube2q2",1.42958314202177,2.44567243522402,9.55701313210013,0.00438435024617638,0.0309548185019317
"Mettl21a",1.44607795531598,3.06542627665504,9.55626794664648,0.00438568235087566,0.0309548185019317
"Rpain",1.54654861428169,4.38695416848992,9.55523105377946,0.00438753664462215,0.0309548185019317
"Gpx4",1.16910359268623,4.4009373023135,9.55500773429203,0.00438793612177633,0.0309548185019317
"Bmp2k",1.68534917171058,2.35463807565422,9.55364815449023,0.00439036900701461,0.0309621082378656
"9930021J03Rik",1.70113788712281,2.12665524783635,9.55263167380627,0.00439218889056501,0.0309650716462619
"Sart3",1.28989819207785,3.64763225388756,9.55080715817451,0.00439545750849513,0.0309782435362975
"Tmem41b",1.83776705289335,4.27287814311843,9.54878696322709,0.00439907975578911,0.030993898546918
"Cpxm1",2.96482847065324,1.85578505672471,9.5462105413909,0.00440370401414491,0.0310076169081408
"Zfp638",1.88108193179242,2.66722533466367,9.54614035779404,0.00440383005584137,0.0310076169081408
"Sidt2",1.67353870741959,5.61237045802145,9.54039345793536,0.00441416408416616,0.0310704906248832
"Rhobtb2",1.84074220856749,3.07180838760967,9.53658178704537,0.00442103266755037,0.0311089394733514
"Herc4",1.87380050636799,2.96418933983483,9.5242847761886,0.00444327066224747,0.0312554775392371
"2310015A10Rik",1.46916416840644,2.86347649623809,9.52337610658725,0.00444491870084737,0.0312571317288132
"Ogt",2.57936920348691,4.35994282336289,9.51902399851805,0.00445282121890397,0.0313027530428384
"Bach2",0.943850442748824,1.0164215667548,9.51692358095921,0.00445664057463893,0.0313106123846506
"Rnf121",0.903201662341536,2.6249469584228,9.51685254596122,0.0044567698051469,0.0313106123846506
"Tmem138",1.51806610459713,2.80758642067408,9.51527743822251,0.00445963636366048,0.0313145867107516
"Spred3",2.63672779652527,2.27888105587972,9.51498627927048,0.00446016646592136,0.0313145867107516
"Tbk1",1.6575806927138,3.21186219926237,9.50881626776168,0.00447141601953822,0.031381539292635
"Hivep2",1.0576483642189,1.15456044022147,9.50820094778542,0.00447253959181296,0.031381539292635
"Gm4754",-1.46610085542297,3.98986496989356,9.50338269427998,0.00448134827438363,0.0314333759905482
"Npepl1",1.58603987689925,5.342332717764,9.50100403128275,0.00448570384060519,0.0314539543789885
"Smim19",1.22729800353381,3.78666454973024,9.49806789984641,0.00449108650317801,0.0314817194897995
"Bend3",1.16759728602185,1.43927418922588,9.48443520395565,0.00451617035063844,0.0316475250767102
"Sdccag3",0.845438140071353,1.19577989213415,9.48189230755005,0.00452086597303323,0.0316703983285036
"E2f5",1.70144425000295,2.02819317478186,9.4765589863743,0.00453073146073286,0.0317294625216186
"Zkscan3",1.79806105258341,4.32512966569069,9.47428059438841,0.00453495309028343,0.0317489769671963
"Sirt5",1.23616214841214,1.70058982251344,9.47020113554218,0.00454252255013721,0.0317919096414696
"Napg",1.6951548277512,3.79461416102934,9.46929965694662,0.00454419709240393,0.0317935712445453
"Gm29394",0.554663987755722,0.482648321131708,9.46818898908241,0.00454626113274909,0.0317949077037349
"Zc3h8",1.71617288228037,2.09517273298472,9.4676503537394,0.00454726248585713,0.0317949077037349
"Dctn4",1.47005588189557,4.51341678879165,9.46405425049757,0.00455395396001609,0.0318250045517248
"Chrm1",-1.52031285917336,0.809927180466343,9.46379112490602,0.00455444399090361,0.0318250045517248
"Ntm",1.18033990327582,0.491685282831042,9.46199204122269,0.00455779603615076,0.0318383712370582
"Abcd4",1.36840978360571,3.29205805115385,9.45704411311952,0.00456702876856187,0.0318781981531487
"Abhd10",1.73761578692095,3.1457030644085,9.45623817549762,0.0045685345471672,0.0318781981531487
"Plekhm2",1.32923856225495,3.36035992728481,9.45601403126423,0.00456895342391396,0.0318781981531487
"Gpatch1",1.37194087423426,1.82765604279958,9.45584933229984,0.00456926123688625,0.0318781981531487
"Ift172",1.37471075761737,2.83593756140365,9.45315599382477,0.00457429811780004,0.0319032778247447
"Zfyve26",1.28183704776845,2.27303133792966,9.44642404948015,0.00458691399116706,0.0319811844395175
"Gm13217",2.05963714081133,2.52878288810114,9.44152199607547,0.00459612427834482,0.0320353047920045
"Ssbp2",1.57857706154122,1.40316034321322,9.4402028376683,0.00459860621193271,0.0320425087327834
"Focad",0.975843051418199,0.689209871225432,9.43933857203811,0.00460023307272828,0.0320437519735415
"Ago3",1.9188604741869,2.11151420035152,9.43715162255035,0.00460435248561699,0.0320623512871592
"Hist2h2ab",1.10292432203679,0.311592302372731,9.4300074937962,0.00461783725106364,0.0321461338909002
"Gm22004",1.3351367431373,0.169680741340081,9.42913399442646,0.00461948893789423,0.0321475161286675
"Nipa2",1.5413609407244,3.05032072228895,9.42535797413382,0.0046266363158455,0.0321871305708962
"Togaram1",1.74283535896458,2.14884084579923,9.42430086534787,0.00462863939000773,0.0321883695767481
"Sec23ip",1.21809641609416,3.02643540704804,9.42340761429916,0.00463033270800706,0.0321883695767481
"Rcn2",2.45856221674024,4.64001652205585,9.42296113975017,0.00463117933204308,0.0321883695767481
"Gm15501",-1.57383596301456,4.2206955432145,9.42161796271482,0.0046337273315741,0.0321887859938847
"Dnaaf5",0.819751352946571,1.73732544697167,9.42137914364827,0.00463418052885255,0.0321887859938847
"Mprip",1.43646454480371,2.31701434772623,9.4206290723026,0.00463560422078908,0.0321887859938847
"Lsmem2",1.1929795291435,0.918176854489065,9.41319481197211,0.0046497406262702,0.0322768157750159
"Gm10355",1.3491289452643,2.34442488153355,9.41151738050846,0.00465293674389775,0.0322888706352729
"Elp2",1.68520419248776,3.78317835860113,9.40303115265711,0.00466914257392502,0.0323911700103303
"Col5a2",1.05036559740133,0.479344308278323,9.39766489733953,0.00467942182528481,0.0324523037745379
"Depdc5",0.930549583869384,1.57033508296606,9.39564139934445,0.00468330426270758,0.0324690505182951
"Mrps10",1.40787039663773,3.51194423746772,9.38897481198722,0.00469611996421706,0.0325477011179117
"Sptbn2",-2.43476953189893,1.55919077568466,9.38762452575568,0.00469872034368954,0.0325555246362179
"Pth1r",1.4115216292144,0.819141692459948,9.38468532206512,0.00470438604716259,0.032566052607624
"Inpp5j",2.52981717591216,1.37915093791056,9.38458176558942,0.00470458580072716,0.032566052607624
"Sod3",2.96523146841494,1.44015654078617,9.38380741830975,0.00470607975615116,0.032566052607624
"Nfia",1.8715862545778,1.43318511209466,9.38352692457705,0.00470662104197797,0.032566052607624
"Slc25a47",1.10671740963434,0.918846622670418,9.38301968452893,0.00470760006505364,0.032566052607624
"Tspan12",1.94568295120806,1.15457250916111,9.3812153747506,0.00471108434654286,0.0325799684271859
"Egln3",2.65102834595758,2.03370874836309,9.37792847632645,0.00471743881212776,0.0326137183877195
"Rps27a-ps1",1.78799328604467,1.00312330515076,9.37424667828251,0.00472456774127008,0.0326527997938513
"Cdkal1",0.559737624207308,0.584772099445312,9.3717524969724,0.00472940375560337,0.0326760147673996
"Rsg1",1.00501265380669,0.660000021614359,9.36914389361735,0.00473446735657512,0.0327007871774934
