"","preoligoBYo","AveExpr","F","P.Value","adj.P.Val"
"Alox12e",0.201561914697356,0.264602196853484,0.29043431406556,0.59406287734842,1
"Spata4",-0.140940200697149,0.258859350656833,0.290222880409054,0.594196534656683,1
"Leng8",-0.649811975677849,4.83550017424018,0.29014309009744,0.594246990336983,1
"Tmem110",0.193018543668864,2.64821548322991,0.290091117375397,0.594279860308401,1
"Exoc3l2",0.114430666216977,0.513945432336677,0.29009038854314,0.59428032128304,1
"Stard10",-0.280147434112613,1.18969664497295,0.290039317415115,0.594312624817827,1
"Dusp12",-0.225310827258303,1.00962515590861,0.2899627322002,0.594361073449701,1
"Gm18300",-0.223991496665971,0.352479076316145,0.289934729701064,0.594378790204115,1
"Gm9409",0.286226462133794,0.323978181976487,0.289861545315323,0.594425098089755,1
"Bhlha9",0.26478784411578,0.534699937356083,0.289848929437085,0.594433081633076,1
"Gm5269",0.317116237112925,0.360997727672693,0.289693929659025,0.594531186536274,1
"Gm10705",-0.203691204850565,3.69797207519346,0.289654407829003,0.59455620676115,1
"Mccc1",-0.12217725977176,0.424167331390887,0.289497408968751,0.59465562045097,1
"Map3k12",-0.404333502331686,2.60639171613001,0.289466139695626,0.594675424728932,1
"Bod1l",-0.396172522715909,2.50936692848335,0.289457331523049,0.594681003602657,1
"Hspa4",-0.248416619572597,4.79617611647701,0.289375586974264,0.594732783782802,1
"Gm12185",-0.109805115698925,1.30423863818564,0.28927248154999,0.594798108296462,1
"Sit1",0.31080000755181,0.536747151223009,0.289242819124659,0.594816904317478,1
"Nat9",0.254257339596339,4.57301689472014,0.289218511810376,0.594832307927004,1
"Tspan32os",-0.284641138045764,0.618802473770824,0.289123360462488,0.594892613660542,1
"March7",-0.42410731437854,3.80117890702379,0.289113875031912,0.594898626112728,1
"Hist1h4d",0.424700827192897,2.38106186436403,0.289096340763818,0.594909740752213,1
"Lnx2",-0.240106768612207,1.14938380443741,0.289059496860396,0.594933096826272,1
"Smagp",0.52238301715227,2.73570654132968,0.288997164436509,0.594972614967279,1
"Fut2",0.19299606597274,0.429792934817991,0.288931404916658,0.595014311840911,1
"Tob2",0.311544681084786,5.83540648043765,0.28882402310004,0.595082413850698,1
"Tmem199",0.221676692429446,4.90059336082917,0.288822335204112,0.595083484452507,1
"Tk2",-0.272357762393205,4.11688002203117,0.288686653014075,0.595169558471002,1
"Fbxl3",-0.392937746015166,5.03100340574364,0.288538862282919,0.595263343728026,1
"Gm34280",0.209258697079603,0.279177528443553,0.288476693070688,0.595302804455398,1
"Actg1",0.302293197356049,10.7147438376901,0.288309739205778,0.595408802518314,1
"Gm5590",-0.179004658216195,0.360950727609512,0.288225733851555,0.595462152076436,1
"Gm9182",-0.22582671092091,1.65145921765931,0.288024565756214,0.595589949506596,1
"Hmg20b",0.272013918072279,5.31336848801036,0.288019483543475,0.595593178867048,1
"Prkag3",0.191527285430501,0.349895190183091,0.287946441805923,0.595639595423678,1
"Nipsnap3b",0.25138826155209,5.0057543888971,0.287932346935775,0.595648553307947,1
"Enoph1",0.360798098948411,3.43758136911295,0.287787055511133,0.595740908685778,1
"Aff4",-0.375944687563437,3.75320480936025,0.287600343749844,0.595859637483527,1
"Nf2",0.229104671566986,2.85275694197285,0.287594250232979,0.595863513152034,1
"2010109A12Rik",0.107574758475914,0.601657219878609,0.287502593539598,0.595921816107618,1
"Pard3b",0.128367455519464,0.308921395306743,0.287487984355678,0.595931110142272,1
"Acot11",-0.350531603363135,0.793814944857413,0.287462271103316,0.595947469078382,1
"Xcr1",0.214287587654533,0.831469000646772,0.287387791117482,0.595994859068502,1
"Gm13878",-0.233677645268334,0.345022452558567,0.287245137637618,0.596085648561816,1
"Agtrap",0.428658523118941,3.85896821757226,0.287174581545573,0.596130563627056,1
"Uqcrh",0.179043258672898,7.05989090372385,0.287141518271465,0.596151613722668,1
"Ddx5",-0.365014950802227,8.74734769345841,0.287107328554864,0.596173382629755,1
"Tmem59",-0.218441279836043,6.57928461708523,0.287060670431842,0.596203092992542,1
"Unc50",-0.274826586703406,5.42094445815265,0.286427638680753,0.596606495941709,1
"Hist1h2bj",0.343521580076073,1.28504056812399,0.286426017318669,0.596607529903607,1
"Prickle3",0.311142988310268,1.86864580611676,0.286358350092378,0.596650685474966,1
"Gm11537",0.212554422144482,0.758305097968662,0.286348671477227,0.59665685866496,1
"Hcn2",-0.476133247794465,2.13414707513085,0.286259300893858,0.596713867162046,1
"Lgals1",-0.684948127495513,4.89989378164353,0.285950910923413,0.596910674096186,1
"0610040B10Rik",-0.259135250063202,1.85923287756652,0.285885566548528,0.59695239289377,1
"Eif1-ps1",0.269397086991741,3.81253100315689,0.285493781522672,0.597202655487582,1
"Mib2",-0.328708036952022,4.54470254761232,0.285481516037636,0.597210493958568,1
"Serpinf1",-0.868524228372495,2.67726578236181,0.285372172988096,0.597280381150779,1
"Sqle",-0.706001102776185,4.56558302810283,0.285130585093362,0.597434854710401,1
"Naa25",-0.252695028267483,1.59181299987112,0.28495460565756,0.597547430846988,1
"Minos1",-0.199365894690758,4.3330223893646,0.284853135914636,0.597612362661992,1
"Pramef8",-0.334876315501085,4.30199304392701,0.284760371929086,0.597671736622492,1
"Hint3",0.202974426119754,2.22531777564129,0.28464696924381,0.59774433743809,1
"Sp2",0.177411726395174,1.10299315203634,0.284609874028359,0.597768089985717,1
"Rbfox2",-0.381375983336395,1.04946001515565,0.284394518686708,0.597906024312051,1
"Them4",-0.299940455619334,1.99092389014261,0.284267175969983,0.597987618599704,1
"Fmo5",0.239263467328028,2.13911743070853,0.284229320753979,0.598011878713648,1
"Gm12151",0.306871735866731,0.274347324837283,0.284200708274811,0.598030216857718,1
"6430628N08Rik",0.147769288026667,0.327813421970755,0.284153883060958,0.59806023037351,1
"Pdhb",-0.31518231051021,5.98780847468795,0.284142342138922,0.598067628238511,1
"Gm9347",-0.554434008144033,2.49188955703379,0.284109158651486,0.598088900319912,1
"AC161172.2",-0.206980383186588,0.218024214265966,0.284019734083281,0.598146233404567,1
"Gm9774",0.217443728389542,5.61896318916219,0.283993453490268,0.598163084987996,1
"Trim30d",-0.134470553832493,1.90448787608074,0.283914759722104,0.598213550851415,1
"Fam69a",-0.37136949012187,2.10804289215212,0.283539156269801,0.598454547652982,1
"Ginm1",-0.325999392660336,3.31611121103091,0.283399256182236,0.598544363788203,1
"Stk11",-0.243005829947444,3.56237417981079,0.283241723124308,0.598645534572917,1
"Mex3c",-0.218921897490156,4.27834343787519,0.28323693832268,0.598648608033267,1
"Pycr2",-0.292609291432774,6.12649159747972,0.283189640751993,0.598678990866656,1
"Cltc",-0.299901236223327,5.56259580966595,0.283164581527788,0.598695089642299,1
"Gm11734",0.288926012224323,0.382342901041166,0.283148638261335,0.59870533253947,1
"Gm9873",0.397377451178252,0.901642364826073,0.283121566639827,0.598722725802201,1
"Emc7",-0.252797268947434,5.51181724388299,0.28307979329237,0.598749566890812,1
"Hnrnpab",-0.233205769143031,4.69450619428765,0.28290227823926,0.598863656094827,1
"Coq4",-0.220286556902984,2.98899691690215,0.282681728095311,0.59900546835193,1
"Sufu",-0.196392546410722,1.92999776215745,0.282676546078457,0.599008801211603,1
"Epha4",-0.28732567933758,1.14652876479838,0.282432826747851,0.599165595957134,1
"Gm9870",0.283039425979699,0.875658590867757,0.28241106959864,0.599179597473497,1
"Narf",0.23021283125138,4.10206789570291,0.282396090162941,0.599189237689058,1
"Gm38309",0.479896696385337,1.65569953315705,0.282254475860856,0.59928039175488,1
"Kansl1l",-0.279927363785799,1.81487823884331,0.282181389688106,0.599327447278595,1
"Lrmp",-0.347407706228491,1.4601401959318,0.282161171106182,0.599340466120713,1
"Cdc42bpa",-0.324324606445012,1.37420800904048,0.282152948384976,0.59934576094243,1
"Mxi1",-0.232050423863509,3.00690288704332,0.282142553575866,0.599352454569762,1
"Gm28875",1.00786001702263,3.55865168633064,0.281805228993271,0.599569757485795,1
"Fam72a",0.373310899174787,1.45786564657111,0.281774507532825,0.599589556433117,1
"Gm10814",0.176906621444973,0.334389391061842,0.281763792269026,0.599596462387186,1
"Cc2d1a",-0.328315574711056,3.43416626385731,0.281735356962185,0.5996147896741,1
"Ly6d",0.971613184034587,2.83385735293499,0.281669326023013,0.599657352911126,1
"Gm9009",0.188512781492317,0.261951086124854,0.281577809554109,0.59971635463314,1
"Uros",-0.241986644382406,2.18094483091005,0.281197516689241,0.599961666238622,1
"Gm6749",0.421877284134749,1.01671446189087,0.281092703960211,0.600029314266825,1
"Gm11630",-0.139864328659048,0.389847400569874,0.281064604308299,0.600047453050928,1
"Tas2r135",0.225294320315877,0.533579128123939,0.280985633712821,0.600098436113362,1
"Gm15236",-0.230235479032659,2.79524472206674,0.280804129184861,0.600215649606677,1
"AC142114.1",0.462001219043855,3.70766325143256,0.28073490579558,0.600260366108986,1
"Gm13610",0.17416501980405,0.262737937557966,0.280500800280983,0.600411644777854,1
"Ebf1",0.215477827266973,0.391085904465679,0.280412119279776,0.600468971546414,1
"Ppp4r3b",-0.377651353366103,3.50519450301921,0.280361801727051,0.600501503913485,1
"Kdelc1",-0.384623195259848,2.45777209833133,0.280153620071635,0.600636141865884,1
"Nupl2",-0.304523780756181,2.28499747907476,0.280056009660384,0.600699291914996,1
"Slc46a2",-0.127249234284722,0.583305707112192,0.280051899054611,0.600701951624007,1
"Pgs1",0.211437080474976,2.82798778159905,0.279914034468378,0.600791169497182,1
"Gm16503",0.210546868438346,0.483390867528411,0.279762731071397,0.600889116727026,1
"Gna15",-0.744063511685956,2.65175060733174,0.279495342183931,0.601062296007402,1
"Cyp4x1os",0.165409339170976,0.265606305027329,0.279469686426497,0.601078918027986,1
"1700102P08Rik",-0.186147934374964,0.968506554150131,0.279341282988758,0.601162123641262,1
"1700112J16Rik",0.195686404543065,0.480247913060181,0.279307462743507,0.601184043301536,1
"Coro6",0.299021572596817,0.787178535488512,0.279263973391922,0.601212232235488,1
"Nov",-0.434228975815483,1.13462358581201,0.279153634956873,0.60128376408673,1
"Gm11979",-0.242376461195882,0.395343699078113,0.279138384303173,0.601293652438688,1
"Dnah1",0.208943132985738,0.277548174616341,0.279054661334673,0.601347943656856,1
"Hspa5",-0.434123396122663,10.2517854646848,0.279034546014037,0.601360989251414,1
"Pdp1",-0.510584789455106,3.2021463920886,0.278972390501099,0.601401303422907,1
"Tulp4",0.354248611797193,2.21061354495598,0.278861575421457,0.601473192600234,1
"Pigz",-0.42985458623225,1.75587373886019,0.278857176481448,0.601476046707947,1
"Ndufa12",-0.220960551181067,2.99065791516649,0.278846007905083,0.60148329320185,1
"Clint1",-0.2039647875743,3.98701638739999,0.278652035437125,0.601609177894359,1
"Mrpl54",0.212800517810619,5.45221526890607,0.278503781144653,0.601705430283519,1
"Gm2885",0.219668146886714,0.453399099979098,0.27833001214005,0.601818289732509,1
"9330154J02Rik",0.161395856760338,0.239680233285793,0.278220863717497,0.601889202576678,1
"Ifi27l2a",0.770644002402986,5.33568791397989,0.278097195852935,0.601969570188135,1
"Gm48296",0.394326536462007,1.35128384537385,0.278078703582208,0.601981589670141,1
"Ubr4",-0.227722566625334,2.68988078043189,0.278022867048156,0.602017885042256,1
"Mybpc3",-0.368993242480611,0.836436360026017,0.277943772411538,0.602069306874004,1
"4933417C20Rik",-0.204745004746551,1.04994705055768,0.277863611712655,0.6021214313775,1
"Rpl9-ps4",0.232960114887106,3.54781237037298,0.277858901498608,0.602124494495174,1
"Klc1",0.4272325470339,3.60545473428497,0.277821329228961,0.60214892945871,1
"Gm31152",-0.218072743742237,0.474718844457562,0.277755827036363,0.602191533603663,1
"Gm20633",-0.337636705631466,1.73658403703228,0.277752211924731,0.602193885144004,1
"Fam161b",-0.313826718272991,1.05141449594774,0.277637481800864,0.602268524454506,1
"Tmem163",-0.583720415732863,1.31692344058423,0.277500578301055,0.602357614895908,1
"Ggt1",0.160345036329386,0.480169785875784,0.277363919457674,0.602446574280408,1
"Adrb2",-0.888120667781254,6.09263398729832,0.277028566393211,0.602664994905028,1
"Gm11572",-0.269137815917263,0.214792189671271,0.276975646215754,0.60269947813724,1
"Gm45612",0.170464551343967,0.122922903664578,0.27640139969639,0.60307393419331,1
"Vmn2r-ps24",0.181037958444361,0.263011503651893,0.276398826318149,0.603075613371105,1
"Gm22138",0.305098303849739,0.232942162428243,0.276286627458133,0.603148834996244,1
"Emc6",-0.149062294479663,8.01985514154795,0.276286040638329,0.603149218008388,1
"Gm45104",0.357362721444597,0.765266127583319,0.276213295555808,0.60319670212944,1
"Dedd",-0.219977681399765,1.12865798262798,0.276025635598785,0.60331923362246,1
"Atp2b1",-0.41309810459355,3.44380639657587,0.276024803206233,0.603319777247425,1
"Nup93",-0.313461065619948,1.96328875091893,0.275995249320278,0.603339079195121,1
"Gm45717",0.314966252548217,0.787141993622002,0.275827527956797,0.603448644864613,1
"Rgp1",0.205882110122392,3.64577703961077,0.275723811393684,0.603516420136192,1
"Gm11470",-0.234854639147685,1.34909187690519,0.275689677990084,0.603538728738417,1
"Aspscr1",0.145639282305285,2.23737391816453,0.275687387910797,0.603540225531194,1
"Pdia5",-0.251178134752956,0.854597289929979,0.275654446726321,0.603561756727831,1
"Pou4f1",0.271039021457286,0.391976488008917,0.275636950326205,0.603573193491199,1
"Gm4968",-0.2131918025834,0.349576515787599,0.275540866277352,0.603636008454603,1
"Ppip5k2",-0.324580635488791,2.39403215052215,0.275328913012435,0.603774622615194,1
"Mrps15",-0.288795180191897,5.09868573592177,0.275235976700696,0.603835423101808,1
"Lias",-0.240225687224971,3.2898941322237,0.275066987523057,0.603946012372112,1
"Dnajc10",-0.408579105020105,3.87069246303963,0.275065896679726,0.603946726379199,1
"Rgs14",-0.452778955287984,2.44071918247568,0.274821874267867,0.604106495893388,1
"Mroh6",0.282887171615438,0.399263299305286,0.274566213726305,0.604273982820721,1
"Ubtd2",-0.230403556390476,1.08259545005819,0.274451000984324,0.604349493020051,1
"Fmn1",0.172927146091086,0.399789606525867,0.274443468044051,0.604354430801194,1
"Kifc2",-0.572127894155664,3.33997634585099,0.27433061948437,0.604428412510271,1
"Klri1",0.383755104350064,0.497711865008437,0.274202996746241,0.604512103427898,1
"Sh3kbp1",0.170158491741549,1.73925530333842,0.274185955707273,0.604523280285292,1
"St7l",-0.190853801592862,2.4629844611762,0.273870107869477,0.604730518797608,1
"Fam126a",-0.243571373609976,2.21400077636596,0.273802954715231,0.604774599994077,1
"Flnc",0.259771729770933,0.59197037952799,0.273777237096521,0.604791483586859,1
"Tagln",0.25741929049055,1.00690098123992,0.273775950345323,0.6047923283645,1
"Zfyve27",0.287187927958675,3.69272410751957,0.273740548780891,0.604815571189731,1
"Rab11fip5",-0.404698595408868,3.38393494530006,0.273735495379931,0.604818889146837,1
"Zic5",0.582845002096434,1.23206815590159,0.273630789940672,0.604887645368914,1
"Pbx3",0.197758593768744,1.20596953893111,0.273570669225021,0.60492713205086,1
"Aifm3",0.680896345790463,1.34843789448413,0.273558841733336,0.604934900882498,1
"A430093F15Rik",0.128342028662832,0.298957555919575,0.273533908862811,0.604951278624326,1
"Pdlim7",0.737015028090819,2.85715437229637,0.273504287198627,0.604970737552633,1
"Gm43457",-0.373805236814184,2.14138020137949,0.273372331077185,0.605057437959712,1
"Terf1",-0.31427360716846,2.19928602211705,0.273329053570313,0.605085878832178,1
"Mief1",-0.242779077355574,3.27782673387147,0.273236462128728,0.605146737244742,1
"Zbtb43",-0.256149766367037,3.26545515736632,0.273197510506824,0.605172343273177,1
"Ttc7b",-0.203552691732215,1.09195292935124,0.273122366121727,0.605221748313105,1
"Lsm11",-0.319118654561963,2.71059021743182,0.272997351597878,0.605303960658426,1
"Ptpn11",0.309687357807222,3.52033652234528,0.272996226829568,0.605304700440548,1
"AC225888.1",0.386617595464344,1.76266444101993,0.272874708515674,0.605384636903498,1
"Nsrp1",-0.308232272463155,2.24490217057276,0.272831265818362,0.605413219650125,1
"Gm4374",-0.358494794533202,3.32617017073977,0.272756852697055,0.605462185885559,1
"Mir7b",0.316397017504903,0.244992697623011,0.272588283149443,0.605573141706031,1
"Eif2s3x",-0.261463262796654,3.53877213160781,0.272564043095155,0.605589100600103,1
"U2af1",-0.460429673365834,5.25042276107309,0.272427491564296,0.605679018826118,1
"Zfp58",-0.308062803985874,1.39853340203959,0.272262855763644,0.605787468685365,1
"Yipf4",-0.283780775076049,5.30242885684764,0.272235846937033,0.605805264102156,1
"Abca8a",-0.180274874009732,0.442440193882361,0.27220987884656,0.605822374869506,1
"1700081N11Rik",-0.277092303497014,0.579893947189487,0.272181809315562,0.605840871481813,1
"Larp1",-0.318808264868502,3.2371311000603,0.27214038058918,0.60586817345758,1
"Plppr3",0.624912214272668,1.63768182013085,0.272006327980155,0.605956533784226,1
"Pgm2l1",-0.406729636969212,1.999688477273,0.271993092414371,0.605965259473098,1
"Syt17",-0.211775821311338,0.735510433658078,0.271981128383443,0.605973147122582,1
"Gm12336",0.244807295137504,0.173277962820671,0.2719176352157,0.606015010628113,1
"Clptm1",-0.201704173103742,5.4665706505246,0.271874144107943,0.606043689607259,1
"Drd1",0.376722187091049,1.0570893899365,0.271851302472513,0.606058753051523,1
"Pik3ap1",-0.397074794008215,1.5910807947323,0.271797865086822,0.606093996731313,1
"Fzd10",-0.720781714800563,1.54516756409291,0.27173118402803,0.606137981253807,1
"Gm42759",-0.323229591564941,0.768840747282671,0.27172517667598,0.606141944194817,1
"Gm5845",-0.20475596037882,0.526221388318089,0.271649748917993,0.606191707283431,1
"Gm6988",0.298148298193187,4.98197561814002,0.27163913317978,0.606198711672966,1
"Emc2",-0.256046967214741,2.96028578705514,0.271617742022654,0.606212826342781,1
"Gorasp2",-0.19415413111069,3.93375587050752,0.271389795472111,0.60636327797868,1
"Apln",0.593530352812579,2.50458627983706,0.271318286506263,0.606410492705886,1
"Avl9",-0.318729819819515,3.16624814199366,0.271312797254579,0.60641411738453,1
"Rnf167",-0.250508254161964,7.15243902728428,0.271304382945827,0.606419673636346,1
"9230112E08Rik",-0.242653048519914,2.72010979276448,0.271133263623051,0.606532693394344,1
"Vamp7",-0.31148226168655,3.23135977007672,0.271051797702675,0.606586515480798,1
"Cryba4",-0.755989162554373,2.18440361725489,0.271042626816298,0.606592575057151,1
"Gm28209",0.136288137333631,0.175278965019164,0.271011104761974,0.606613403955097,1
"4632427E13Rik",-0.392138497103939,2.6422524705763,0.270759675326758,0.606779596975391,1
"Slc38a11",0.127456289163385,0.192635211765204,0.270541632965419,0.606923801214999,1
"Fyttd1",-0.399053317338676,3.71758777140732,0.270429044729954,0.60699829149839,1
"Gm17749",-0.222543359093431,0.897673252099802,0.270414540608057,0.607007889111005,1
"Kmt5b",-0.236687308236863,1.52413821952222,0.270308142523083,0.607078304501383,1
"Myrf",-0.946801974793596,1.69210416472634,0.270270665344429,0.607103111513802,1
"Gm3551",0.273246740844991,0.338031685830485,0.27008461621075,0.607226294270125,1
"Zhx2",-0.247796036804027,1.11901885732777,0.269930905905416,0.607328106426851,1
"Ankrd37",0.420797540318514,1.62052957554955,0.269835825981764,0.607391102463202,1
"Szrd1",0.210510536545697,4.38152212647143,0.269790959514949,0.607420834054306,1
"Gm21859",0.155636896862472,0.297752888119693,0.269604386656489,0.607544503855158,1
"Clstn2",0.416150631528327,0.446626462268693,0.269441298944251,0.607652651273867,1
"AC167019.3",-0.314065316716341,1.01346903617847,0.269439320889369,0.607653963226403,1
"Opn3",0.161739630402415,0.739044452806835,0.26937501218648,0.607696619570035,1
"Xpnpep2",-0.100035014698077,0.228357309399949,0.269371249013286,0.60769911590634,1
"Atg4b",-0.192505448746215,3.56165925128629,0.269169718510924,0.607832835574907,1
"Anapc16",-0.157386613543443,4.55108439850389,0.269131911624877,0.607857928342528,1
"Nat8f7",-0.246529063643221,0.278077116407788,0.269103448546448,0.607876821025433,1
"Gm15441",0.138498223136104,0.516877552659675,0.268775478508742,0.608094606783193,1
"Apopt1",-0.186719011982849,2.01098860576246,0.268591820934387,0.608216637094714,1
"Gm26773",-0.123974763925555,0.165018641765481,0.268565954694428,0.608233828056409,1
"Gm5315",-0.236059783789049,1.3022878666706,0.268464754238832,0.608301097038318,1
"Ssbp4",-0.338772506443315,5.73821372897125,0.268459140993395,0.608304828693431,1
"Acaa2",0.474326484656857,3.42486881470033,0.268430443170348,0.608323907627861,1
"Rpl26-ps6",-0.330299058211762,0.540281282678394,0.268364711270617,0.608367612519936,1
"Gm3963",0.179426081724221,0.130455705291714,0.26835794497442,0.608372111792157,1
"Ptch1",-0.517269698017477,2.03794730078567,0.268335216168678,0.608387225920226,1
"Stat2",0.355926702510122,3.44693525853706,0.268331636724435,0.608389606241922,1
"Cd38",0.517451859230233,1.80898382824875,0.268254032085287,0.608441218115547,1
"Ccdc159",-0.412002972833419,1.20374528906742,0.268245375309178,0.608446975995914,1
"Atp6v1f",0.182027064363476,7.78768981570145,0.268230650998665,0.608456769846743,1
"Vps33a",-0.217845127103511,3.50129948566467,0.268084660671531,0.608553893621255,1
"Gm12522",0.148710446408694,0.593903505817791,0.268019219039807,0.608597441272869,1
"Prkar1a",-0.258135520751754,7.15967009807347,0.26781756318487,0.608731674306399,1
"Rpsa-ps10",0.379511128799143,5.76173971506569,0.267639190396036,0.608850462567614,1
"Med26",-0.214033181419363,1.22610055336001,0.267497119496007,0.608945111497083,1
"Gm47381",-0.26060682980777,0.767195208827254,0.267405011049652,0.609006492098263,1
"Ear6",0.23982673637038,0.208720804062119,0.267367612480749,0.609031418159477,1
"Crnde",-0.115677120853975,0.313309718421426,0.267341593399417,0.609048761128273,1
"Asl",0.242329605718426,3.27759417382599,0.267316168177001,0.609065709300282,1
"Gm13056",0.374678167134856,0.852958953624621,0.267104216159985,0.609207034144686,1
"Mzt2",-0.404184763896681,3.13662451833969,0.266910860602649,0.609336021600625,1
"Cdc27",-0.367794216715021,2.97786948781177,0.266627838866483,0.609524932682446,1
"Sh2b3",-0.345165477195487,3.80167629896316,0.266574518424259,0.609560537251711,1
"4933431E20Rik",-0.462795697531789,2.20929543167094,0.266572885512556,0.60956162769527,1
"Zfp330",-0.296551748568503,4.25862978501871,0.266429145451952,0.609657632665183,1
"4932438H23Rik",0.138203812146403,0.258557361381623,0.266213044738685,0.609802029874156,1
"3300005D01Rik",0.145628830903225,0.537727713745285,0.266195899497208,0.609813489416266,1
"Gclc",-0.279475343865296,3.23173124686192,0.266172026603034,0.609829446371516,1
"Gm12906",-0.148921013031478,3.461807893589,0.266068379403105,0.609898736081562,1
"Rfx1",-0.3518034939342,2.65327432841079,0.266037177782154,0.609919598197601,1
"Rtn4r",-0.29330082440736,0.729269490790535,0.266003631501043,0.609942029743947,1
"Ikbkg",-0.188157317813529,2.61402778594803,0.265984732764631,0.609954667641837,1
"Gpr31b",0.371183307279654,1.04226495660494,0.265922393838977,0.609996358764742,1
"AC131033.1",0.487979914329226,1.63494699383412,0.265878872149784,0.610025468953761,1
"Dynll1",-0.32352995789137,8.3788581345382,0.265847239741319,0.610046628706877,1
"Kctd9",-0.406775667994576,2.45602759555147,0.265777422277004,0.610093337122354,1
"Gm6119",-0.240872494132597,1.30644881184572,0.265695013311336,0.610148479394467,1
"Pld3",-0.390785056686879,5.75922916150751,0.265605209017753,0.610208582489475,1
"Limd2",-0.427326085531403,7.02697777664698,0.265557127281782,0.610240767346428,1
"Cct2",-0.182852421693481,6.39577535660819,0.265556220546397,0.610241374330771,1
"Gm48744",0.206869234511214,0.124243533734496,0.26550407606257,0.610276282967877,1
"Pold4",0.242972471086992,7.55360111743478,0.265487013914492,0.610287706337514,1
"Gm9959",0.197679313590777,0.24461568845085,0.265420322683361,0.610332361619293,1
"Gm12031",-0.427479519525954,1.35077612574251,0.265332477730651,0.610391191955507,1
"Gm4219",0.150884901689993,0.277998275615551,0.265285144456218,0.610422896493099,1
"Calm2",-0.389264524166915,7.03207631274284,0.264966013914512,0.610636748867911,1
"Egr2",-0.842807708291775,3.53456988915872,0.264954859396146,0.610644226577066,1
"Gm5741",0.526472647601975,1.03867048386793,0.264954752793347,0.610644298041872,1
"Rtca",-0.270358628285601,2.47826203725835,0.264884448113765,0.610691433153626,1
"Gm11764",0.374274416536502,1.36634499722297,0.264871601673585,0.610700046788171,1
"Cst3",-0.826370174443912,12.399666747718,0.264855527846439,0.61071082478398,1
"Gm6863",-0.268570950678971,5.39798783249153,0.264722426969043,0.610800089001393,1
"Cracr2b",0.199079849764366,0.368610000072987,0.264714039919029,0.610805714739151,1
"Cenpx",-0.206110294425834,6.29841789268814,0.264704794007542,0.610811916702244,1
"Amer3",-0.393723842591368,0.514928622572508,0.264668627714881,0.610836177614124,1
"Gm11627",-0.552263356028061,0.941289547185184,0.264656189974176,0.610844521531108,1
"Gm30934",-0.154881697391014,0.252948081585118,0.264438803983178,0.610990396213439,1
"Dagla",-0.430160874469047,1.90024360361377,0.264433202214742,0.610994156230949,1
"Slc37a2",-0.683171079057855,2.33857066722723,0.264416667297845,0.611005255088692,1
"Prrg4",0.136832347283373,0.383071215097025,0.264323686484131,0.61106767552141,1
"Gm15411",0.220543211820616,0.293667835880833,0.264261199767814,0.611109632315569,1
"Tagap1",-0.362081484990183,3.46660142817472,0.264211310945293,0.611143134762322,1
"Rpl39-ps",0.225006970985103,6.00229710677647,0.264113140299037,0.611209072227747,1
"Drg1",-0.159638958816331,3.0490527378502,0.26410167179073,0.611216776201632,1
"Map3k15",0.283531542733402,0.723261134830048,0.264086469918726,0.611226988391318,1
"Ighv1-7",-0.240536022052275,0.177189738131884,0.264018333977635,0.611272764787776,1
"Dlst",-0.214759771889269,4.88232202897815,0.263903305615061,0.611350062385587,1
"Gm15782",-0.21941049248535,1.89307047954338,0.263835128566405,0.611395886598824,1
"Gm8444",0.368135305818868,0.5086015643354,0.263755007836992,0.611449748198834,1
"Negr1",-0.227409795476615,0.433019956777468,0.263708125152679,0.611481270160761,1
"Gm33994",-0.216410191908648,0.423069554814363,0.263665501560532,0.611509931576068,1
"Aacs",0.49093083140973,3.37431994356526,0.263578498043308,0.611568444554542,1
"Fbrsl1",0.369157423987849,2.6854620693379,0.263573914121735,0.611571527745978,1
"Sgk1",-0.63513422512132,3.849457638128,0.263572809327011,0.611572270847037,1
"Fam213b",-0.495505024900528,5.4017470985133,0.263410872534883,0.611681213299402,1
"E330034L11Rik",-0.472186454051936,2.29804642901849,0.263373897053018,0.611706094399117,1
"Pls3",-0.426030338743509,2.01688522543179,0.263241040199712,0.611795513153907,1
"Agrn",-0.504013935205339,4.03974903504266,0.262958687196898,0.611985644873674,1
"Srfbp1",-0.221787259338124,2.0454070054043,0.262936606248512,0.612000519272576,1
"Uso1",-0.233114897973148,3.25542441143098,0.262764241072975,0.612116656962287,1
"Acy1",0.560329861608385,4.34125370522651,0.262655189654821,0.612190159539884,1
"Mms19",0.242694333595938,3.4650322536561,0.262589330316348,0.61223455927546,1
"Mospd1",-0.385872141178277,2.75402378165468,0.262500551625151,0.61229442150834,1
"Nedd8",-0.182903066344256,5.81504213041528,0.262434660781091,0.61233885909171,1
"Akr1a1",0.206503279764009,7.76475640599089,0.262352228790549,0.612394462194236,1
"Ccdc17",0.21842504778295,2.71849755572236,0.261992771263822,0.612637057817094,1
"Paf1",-0.279888072237192,5.8809781243324,0.261944837834055,0.612669423738975,1
"Gm42879",-0.19762528005535,0.704033308043414,0.261907518951861,0.612694625038096,1
"Nampt",0.45086794510472,4.25817076690553,0.26186095312423,0.612726073958483,1
"Gm16062",0.116377280158444,0.593983147692242,0.261727318813361,0.612816345566315,1
"CT010467.1",-0.751948169187566,10.2528378029899,0.261609052357966,0.612896260384504,1
"Gm6798",0.225579225361952,0.23028360577798,0.261416847710795,0.613026185480748,1
"Apcdd1",-0.659593017860208,2.15127073314804,0.261375671898369,0.613054027083118,1
