"","myeoligoBYo","AveExpr","F","P.Value","adj.P.Val"
"AC126028.1",0.47696478066669,0.431590680640436,1.74510428085164,0.196823439132903,0.473111357492651
"Hs6st2",-0.371123393332253,0.22685952792053,1.74503464425096,0.196832117450724,0.473111357492651
"3930402G23Rik",-1.03015925556357,0.494310902664098,1.74459203980875,0.196887287058978,0.473164715494958
"Qpct",-1.2718332670488,2.12131692382024,1.74437254632275,0.196914653423959,0.473164715494958
"Cux1",-0.369808728849329,1.5565251470522,1.74419084606372,0.196937311263682,0.473164715494958
"Dab2ip",-0.583332513384827,1.1737900646311,1.74409385048623,0.19694940782027,0.473164715494958
"A230052G05Rik",-0.67357216360251,0.618289237671812,1.74399885411069,0.196961255932426,0.473164715494958
"Gm23464",-0.96124716231314,0.384498864925256,1.74374080065317,0.196993445206911,0.47319066105456
"Oxt",-0.643627414328382,0.433415917473334,1.74298064620036,0.197088303353847,0.473367119215847
"Zfp759",-0.539404787094131,0.996308173423757,1.74257777015802,0.197138600100527,0.473436523016061
"Anxa3",-1.48312722577803,3.44308248695459,1.74131704869113,0.197296095381975,0.47376332553299
"Gm15917",-0.423681905370244,0.208122245390041,1.74074798464013,0.197367235975642,0.473882717765262
"Thap1",-0.579140357683749,3.51039311522706,1.73982387191425,0.197482829270376,0.474108804335162
"Fam151a",-0.466257920196338,0.262273344833784,1.73910625183628,0.197572650433696,0.474242087449952
"Gm47391",-0.55394242123579,0.553333528207067,1.73903781035385,0.197581219546454,0.474242087449952
"Uba3",-0.944784052328079,4.00337449790622,1.7385490260977,0.197642430268002,0.47433754445856
"Gm37277",-1.65965779564903,1.62681559985685,1.73689599267797,0.197849612591525,0.47478327143533
"Epha1",0.479731157046317,1.27231833627958,1.73580421069519,0.197986596451501,0.47494001163521
"Zfp951",-0.541584380896598,0.961451928094971,1.73580277412591,0.197986776771649,0.47494001163521
"Rdh12",0.763683464977414,1.44255490413457,1.73577566436854,0.197990179663312,0.47494001163521
"Gm11895",-0.379800980914468,0.151920392365787,1.73558129525432,0.198014579508627,0.47494001163521
"Acsl6",-1.47262453410447,1.36357076296734,1.73552004317329,0.198022269462694,0.47494001163521
"Cyp2d22",-1.43163801987533,2.44925449453886,1.73442675010126,0.198159589560237,0.475217842801206
"Cutal",-0.43754366999975,0.332045369085448,1.73351901317165,0.198273691974186,0.475406495401887
"Gm42849",-0.523279280867258,0.245402730462836,1.73345903785166,0.198281233696751,0.475406495401887
"Trp53i13",-1.01536515755703,3.28821137195302,1.73321998173318,0.198311297800732,0.475427052584047
"Serinc3",-1.0655361412835,8.18908696101533,1.73256915648634,0.198393174977429,0.475538782850092
"Negr1",-0.567646882809463,0.433019956777468,1.73250782089209,0.198400893446022,0.475538782850092
"Cnih3",-0.386882474492842,0.311687250759803,1.73231568918325,0.198425073672186,0.475545217728281
"Lrrn4cl",-0.696129937541725,1.39243419642754,1.73194580574578,0.198471634531941,0.475605282793558
"Gm40841",-1.27900099829904,1.31432017784274,1.73057153998327,0.198644744099704,0.4758752331648
"Gm15489",-0.426743894595595,0.770403092930831,1.73055463314148,0.198646874923421,0.4758752331648
"Hbs1l",-0.782419428422738,2.73945400074812,1.73053922416824,0.198648816990324,0.4758752331648
"A930015D03Rik",-0.642098942592053,1.63746707598974,1.72998689416658,0.198718445151056,0.475990489614206
"Nfe2l2",-1.12132006807232,4.91881784620957,1.72949307135385,0.198780723053819,0.476051232388604
"Plbd2",-0.668784201642977,5.04795810401321,1.72944456979793,0.198786841061607,0.476051232388604
"Vwc2",-0.52077474013658,0.306327133431126,1.72873042211513,0.198876950672601,0.476215475671605
"Gm39059",-0.901068638110139,0.85593236190283,1.72797170482111,0.198972738802401,0.476299878038892
"Ube2a",-0.447040486767562,5.4157050492825,1.72782542647514,0.198991212955247,0.476299878038892
"Gm20368",-0.72818363820208,0.436593312172113,1.72779668261397,0.198994843394284,0.476299878038892
"Rasl12",0.890271829157398,0.980616833615856,1.72776917902803,0.198998317258666,0.476299878038892
"A330035P11Rik",-0.660067493826469,1.20707275618449,1.72701946060379,0.199093039717687,0.476475045183296
"Plcd3",-0.407598443917647,0.369454178981429,1.72519198942147,0.199324161352312,0.47697657345562
"Eif3b",-0.47913725539928,5.35804632127381,1.72480904419249,0.199372634373384,0.477040968012371
"Orc2",-0.475273958007398,1.1006405485758,1.72452178712148,0.199409004715711,0.477076393568256
"Zfp553",0.767691811718016,4.03298025513766,1.7242562427222,0.199442633193903,0.477105252394974
"Lmo1",-0.682626617057882,0.628967535035522,1.72377724584349,0.199503310818422,0.477198804761159
"Anpep",-0.60519702153361,0.62822962532876,1.72341238433376,0.19954954535923,0.477257793727811
"Gm19777",-0.623010181225567,0.249204072490227,1.72239324427876,0.199678758388868,0.477515206122249
"Pald1",-2.10335284039621,2.32222597435894,1.72205586773006,0.199721555714962,0.477565929213371
"Adcy9",-0.374626324526737,1.04422338329584,1.72170479244528,0.199766102708467,0.477589504660921
"Nectin3",-0.87362599419646,1.08811920411792,1.72163790722212,0.199774590974649,0.477589504660921
"Gm36864",-0.336447460594324,0.350333187779946,1.7213799348816,0.199807333855245,0.477616169300874
"Cox18",-0.649232686971895,3.40096075186635,1.72119562841472,0.199830730797424,0.477620490215149
"Gm13430",-0.455617516371252,0.182247006548501,1.72068433461246,0.199895655010042,0.47769214664331
"Pik3c2b",0.758149037389516,1.23939347000829,1.72050080466901,0.199918965993737,0.47769214664331
"Gm37934",-0.395269812797227,0.158107925118891,1.72044945564418,0.199925488666565,0.47769214664331
"Bin1",1.47145236158959,4.61094463929607,1.71974722154505,0.20001471699931,0.477807648136482
"Gm13066",-0.591463463697217,0.526544621778878,1.71959377130326,0.200034221425579,0.477807648136482
"Usp32",-0.795003109596676,2.10371465795522,1.71946116322873,0.200051078568313,0.477807648136482
"Dhx32",-0.657931081579791,1.58344675107487,1.71928124107364,0.200073953063153,0.477807648136482
"4732496C06Rik",-1.20000680386004,2.25096670678828,1.71921938685809,0.200081817671038,0.477807648136482
"Zfand2b",-0.506689385338001,6.04456434549467,1.71903736576517,0.200104963393929,0.47781134432422
"AC122018.1",-0.689319641312936,0.350067132229554,1.71861905017313,0.200158168664916,0.477857428740912
"Ccrl2",-2.55268826234801,5.46593581390174,1.71854598643604,0.20016746337034,0.477857428740912
"Eml6",-0.431785744955307,0.869967649199452,1.71779251766902,0.200263345765747,0.47803474302715
"Aig1",0.445556172765222,1.07099027124025,1.7174558306717,0.200306208952267,0.478085474231417
"Adamts17",-0.302129244809738,0.25728717182441,1.71727451925586,0.200329296134495,0.478088998746863
"Card10",-1.10533194821198,1.43810294812151,1.71708583253306,0.20035332591202,0.478094771777762
"Gm6012",-0.761438423262714,1.53207552961994,1.71645004587698,0.200434321131189,0.478236463156309
"D830035M03Rik",-0.742521788094275,0.99432932141346,1.71615335592944,0.200472131304204,0.478237274495979
"Gm20508",-0.867489963161739,0.84990811693578,1.71610813075897,0.200477895569123,0.478237274495979
"Slc25a23",1.08355716359177,2.64351490560089,1.7155503350227,0.200549007261531,0.478355330204513
"Osbpl7",0.646679332570556,2.94052002101671,1.71476856693157,0.200648724582713,0.478522963044484
"Rnf223",-0.585566725342448,0.590737581572023,1.7145750586792,0.200673416642275,0.478522963044484
"Eid2b",-1.01983072444918,5.05718281646761,1.71449073919308,0.200684177151685,0.478522963044484
"Hexa",-1.10881702737525,6.42016761254197,1.71367204408511,0.200788692492241,0.47871594755095
"Clvs2",-0.515896305019872,0.277795881717008,1.71351781368129,0.200808389154853,0.47871594755095
"Gm20501",-0.870130824076165,0.805643503532712,1.71302300906944,0.200871596325465,0.478815033456338
"Atp6ap2",-0.788623955887784,5.25999862969301,1.7124179286401,0.200948923488787,0.478936141436421
"Plcxd2",-0.47536944308531,0.493585209989052,1.71223020513109,0.200972921318949,0.478936141436421
"Gm7936",0.609977387504727,3.77876830054764,1.71211735217933,0.200987349685655,0.478936141436421
"Arcn1",-0.5960138178809,5.00956963918871,1.71193132342489,0.201011136428597,0.478941235456095
"Npr3",-0.368160826544035,0.246404017110289,1.71161251075381,0.2010519097449,0.478986797252469
"Alkbh4",-0.635007346500254,3.76298089619527,1.71122368229157,0.201101651195957,0.479053712652972
"A330041J22Rik",-0.834368093170591,0.478870631928322,1.71086381819825,0.201147700792155,0.479111820050047
"Klk8",-1.8456397833937,3.2307865626976,1.71037368453275,0.201210440998117,0.479209665862992
"Gm4613",-0.705796585457946,0.545151411974263,1.70977290149326,0.201287377782146,0.479322124084627
"Cttnbp2nl",-1.44368581871501,2.44893170572124,1.70966661716988,0.201300992400229,0.479322124084627
"Col6a2",1.43595653382677,1.13746083143463,1.70920262612561,0.201360441126736,0.479412079105336
"Pear1",-0.772672958212242,0.944396752928932,1.70884767073287,0.201405934235833,0.479468791897054
"Ube2ql1",-0.994295460515717,1.3587514204699,1.70847557951756,0.201453637112185,0.479530752510531
"Gm11598",0.402246096571683,2.82826950807204,1.70810212960368,0.201501528119402,0.479593147561649
"Gm12319",-1.06182026468709,2.53446611922293,1.70769232137272,0.201554097777442,0.479666663632782
"Nradd",-0.866656949110642,3.53315330385665,1.70749913772709,0.201578884957822,0.479674053127018
"Rab3ip",-0.570273755092197,2.12206297651925,1.70671371487851,0.2016797002339,0.479862336876162
"Ypel5",-0.561347244159937,5.75052532099949,1.70593028537538,0.201780321309197,0.47998592727119
"3110009E18Rik",-0.428382969958911,0.811056917468713,1.70590831212256,0.201783144368906,0.47998592727119
"Bbs2",-0.812638710079279,1.91102103086618,1.70569949058531,0.201809975573567,0.47998592727119
"Slc6a15",-1.02298220241301,0.708617871231878,1.70533011167168,0.201857447310714,0.47998592727119
"Tmem229a",2.05010390419791,2.9808570610087,1.70502608293502,0.201896530677382,0.47998592727119
"Cyp26b1",-0.582251413538925,0.644464296059179,1.70502550307869,0.20189660522769,0.47998592727119
"Abl1",0.516684536349572,3.07854533619123,1.70496134117868,0.20190485453052,0.47998592727119
"Rgs6",-0.406024337791256,0.300383228993201,1.70494716192123,0.2019066776151,0.47998592727119
"Arhgap32",-0.767331913128714,1.40955323714982,1.704789814382,0.201926909782261,0.47998592727119
"Pcyox1",-0.791644475218702,6.34552331044605,1.70411398025674,0.20201383865044,0.480140970397904
"Med21",0.620603710382191,4.79379340592763,1.70332296801914,0.202115640619853,0.480331326397359
"Gm3650",-0.687809131888558,1.84390186060228,1.70287003071242,0.202173961264861,0.480418318481473
"Gm26710",-0.594502986708528,0.782704145131407,1.70257377727745,0.202212118321326,0.480435653634913
"Srp9",-0.733007985306806,5.1543593228799,1.70247618870961,0.202224689537961,0.480435653634913
"Hdlbp",-0.613981539125551,4.24768342871576,1.70229115587269,0.202248527832474,0.480440693786946
"Kcnj8",-1.25544530378891,0.915250671361882,1.70136986760095,0.202367271338519,0.480633620247894
"Stmn1",1.78672996625115,5.47479917137735,1.70132393256531,0.202373194078974,0.480633620247894
"Susd5",-1.36417340962912,0.755593139875705,1.70109060321128,0.202403282228163,0.480653479254364
"Lgi1",-0.594665543750746,0.385238735501213,1.70089096517617,0.202429030195609,0.480663028337175
"Ncoa4",-0.633414839630487,4.28923989341272,1.7006040650184,0.202466039688062,0.480699312730091
"Gm48007",-0.550159994565129,0.247261049257032,1.70041129871011,0.202490910787605,0.480706773189633
"Uqcr10",0.507191058036751,7.77551872362342,1.69958965347203,0.202596963214412,0.480906933175155
"March3",-0.47675902706013,0.59925630611895,1.69859134250676,0.202725910283909,0.48116138968039
"Rwdd2b",0.609675944908726,2.76002564328926,1.69810108480244,0.202789271446011,0.481244820542751
"2410006H16Rik",-0.490000174589753,8.05663363216827,1.69796015055587,0.202807490363499,0.481244820542751
"Rpsa-ps10",0.932153277003659,5.76173971506569,1.69781449810345,0.202826321328057,0.481244820542751
"A230056P14Rik",1.07987228831321,1.87694205002526,1.6971123606639,0.202917128693927,0.481408647516969
"Meis3",-1.60703914454292,3.18316819748267,1.69638627806395,0.203011085423883,0.481579910232957
"Ankrd26",-0.785752138840735,1.19067318832918,1.69602136282086,0.203058326464139,0.481640329834475
"Gm44956",-0.535437833918904,0.308180140207314,1.69534952359295,0.203145336469361,0.481795055608028
"Gan",-0.839910619685694,1.60191003206118,1.69510989210097,0.203176382266163,0.481817033430627
"Trim41",0.513767855685062,3.67940612234513,1.69489177368889,0.203204645974278,0.48183240974158
"Vrk2",-0.313050895806782,1.17675463491823,1.69469223968394,0.203230505753061,0.481842083246701
"Gm36862",-0.404786776395621,0.215251504042931,1.69443685750932,0.203263609403411,0.481868927435883
"Zfp13",-0.749356948614126,1.22882467537293,1.69241494057388,0.203525932359228,0.482389252454454
"Dglucy",-0.380384076549373,1.36527537650149,1.69240899427572,0.203526704443786,0.482389252454454
"Gm6563",-0.605198975342639,3.79338838236992,1.69214695258739,0.20356073227009,0.482418219604842
"Dnal4",-0.42281550122519,3.08372509059781,1.69140055589877,0.203657695095,0.482596314115968
"Gm11952",-0.696748473850988,0.784453716505589,1.69100323660944,0.203709333163879,0.482610070084981
"Gm12406",-0.651447106932842,0.290406233689114,1.69096411537909,0.203714418470975,0.482610070084981
"Peg3",-1.63950887255522,1.90553740037375,1.69071033895637,0.203747410258304,0.482610070084981
"Rgs20",-0.872467941133584,0.547100613883422,1.69068457829262,0.203750759598324,0.482610070084981
"Jdp2",-0.755023182501144,2.90113235608953,1.69000403431319,0.203839266821569,0.482768022684248
"Ciapin1",-0.438112720566804,4.16084730973264,1.68951510171406,0.203902883466361,0.482771501819602
"Zscan20",-0.589543504838506,1.26311342344561,1.68950651677422,0.203904000699456,0.482771501819602
"Socs2",-0.738994512746458,0.951758175888961,1.68939885801305,0.203918011912011,0.482771501819602
"Cspg5",-2.08986348431298,3.41237106292012,1.68915009827682,0.203950391190478,0.482771501819602
"Frmd3",-0.402898788867887,0.286468385111083,1.68909771562125,0.203957210272394,0.482771501819602
"Daam2",1.58646865383319,1.54337778431653,1.68898665605318,0.20397166873877,0.482771501819602
"Srpk2",-0.74501003922366,1.89172626808688,1.68819626780481,0.20407460309746,0.482898536556754
"Calm2",-0.958295384169467,7.03207631274284,1.68808520509148,0.204089072207076,0.482898536556754
"Tubgcp4",-0.693103854440385,2.28628088769813,1.68807175319363,0.204090824788937,0.482898536556754
"Ndufab1",-0.638754123130168,3.51626546747561,1.68775911746135,0.204131561780358,0.482943272512764
"Lonrf2",-1.20832244079979,1.09624988105138,1.68744833979818,0.204172066572527,0.482970206274072
"Gm5455",-0.818664777595343,1.83792331068911,1.68716775089601,0.204208645243228,0.482970206274072
"4930429H19Rik",-1.12989670746888,0.676152001956251,1.68703176783767,0.204226375427744,0.482970206274072
"Scg2",-1.77941931584488,1.71981683910674,1.68696692957527,0.204234830047075,0.482970206274072
"Akt2",-0.953886090894817,3.24430241544295,1.68683448258012,0.204252101880406,0.482970206274072
"Ldhd",0.892572020140684,1.64433204309538,1.6864051279525,0.204308104491085,0.483050998787675
"Nrg1",-0.551440221581056,0.349960831776517,1.68563588192399,0.204408487865634,0.483236693422892
"Gm1866",-0.628875587972384,2.6996899719584,1.68537825763164,0.204442120312801,0.483237820128076
"Kif16b",-0.248889801266331,0.641123359126909,1.68515664885315,0.204471056436926,0.483237820128076
"Fam189a1",-0.52295038351372,0.381837803658403,1.68513032346843,0.204474494156259,0.483237820128076
"Chsy3",-0.417070365474266,0.394027267611008,1.68487256997438,0.204508156837973,0.483265750237822
"6030445D17Rik",-0.632781020113747,0.356918037441749,1.68410003308628,0.204609091224189,0.483437706862675
"Akap1",-0.591336065349232,2.2665232765055,1.68398114407094,0.204624629890254,0.483437706862675
"Gm26833",1.74788260464379,1.96688458912344,1.68364521524849,0.204668543271473,0.483489821974885
"Fut8",-0.608551512338762,1.60002913784767,1.68253167293494,0.20481419099576,0.48378222799479
"Kif1b",1.36984884737195,3.32328920983971,1.68192218861202,0.204893963568101,0.483918987511167
"Tssk2",-0.556150529802769,0.576757264484627,1.68123924886566,0.204983395802836,0.484078529605695
"Epha4",-0.683570210589326,1.14652876479838,1.68032301931129,0.205103453233764,0.484266008456625
"Gm4366",-0.54841727498528,5.27325032661602,1.68003537997911,0.205141161676676,0.484266008456625
"Acadvl",-0.430799699362749,4.43997778534932,1.68000741740599,0.20514482792064,0.484266008456625
"Fam155a",-0.730696983725789,0.415208137365061,1.67996535724816,0.205150342686593,0.484266008456625
"9630028B13Rik",-0.486093548126658,0.314643491214518,1.6788716625268,0.20529380780323,0.484552961701789
"Gm37012",-0.572728116406172,0.364927160034424,1.67801705480224,0.205405996693695,0.484766040628827
"Prkch",-0.725300126518866,1.46442769479144,1.67779697185309,0.20543490036829,0.484782538757085
"C030034L19Rik",-0.421130605339347,0.493843057677622,1.67759968216647,0.205460814840508,0.484791980238541
"Fermt3",-1.54983621015077,3.35361810411767,1.67706734746282,0.205530758356483,0.484861546253364
"Gm13502",1.61545890516066,3.63691629930408,1.67704168394518,0.205534131029428,0.484861546253364
"Gm15750",-0.60270394360427,0.399397801547451,1.6768050927922,0.205565226803434,0.484883197843307
"Ap3m2",-0.660356008404049,3.86440230230315,1.67623703333285,0.205639911945439,0.484995276642457
"Ubxn11",-0.624829839745189,0.9973426754213,1.67611023110538,0.205656587722411,0.484995276642457
"Art3",-0.518483182393119,0.511047328291261,1.67522592415372,0.205772929343435,0.48521791897941
"Sctr",-0.929473922204688,0.448690384422775,1.67462546571387,0.205851973342024,0.485352574469317
"Grap",-1.89082707758515,2.5961757634678,1.67425920053961,0.205900206633354,0.485414564295578
"Irf3",-0.435254183641608,5.77651223485547,1.67394122271716,0.205942092271047,0.485426810402103
"AI837181",-0.45113167820052,6.40097138158137,1.67388662305016,0.205949285469156,0.485426810402103
"Erich4",-0.395871211869267,0.240273176609171,1.67256772319045,0.206123137125386,0.48578482610258
"Uspl1",-0.597157871785299,3.108376024725,1.67209718621011,0.20618520500632,0.485879344946188
"Zfp11",-0.853675316454337,1.7162240345749,1.67176415572576,0.206229148507434,0.485931137760141
"Diaph1",-1.10359281713297,2.70420698989731,1.67069427218262,0.206370398130079,0.486212174422975
"Togaram2",-0.408897757911311,0.235971254685931,1.67026678077037,0.206426870301799,0.486273449401749
"Sox15",-1.03459758664649,0.95393767057342,1.67016463360069,0.206440366893334,0.486273449401749
"Gm8520",-0.71437036575183,0.563962436340087,1.66987753688919,0.206478306482929,0.486311037402516
"Lypd1",-0.495952489171034,0.46004842830181,1.669226620754,0.206564356322303,0.486461917704739
"Zfp446",-0.864742348797155,2.95905295640123,1.66852987485614,0.206656513726635,0.486565720348693
"Nupr1",-1.30804977980465,4.45904491789275,1.66844409128396,0.206667863676908,0.486565720348693
"Chgb",-1.53576460357328,1.84464139030102,1.66815100493871,0.206706647472797,0.486565720348693
"A230103J11Rik",-0.552914021341931,0.628840084350864,1.66806781828144,0.206717657106039,0.486565720348693
"Cd34",-1.77592964778923,1.39358018623403,1.66806219084905,0.20671840191463,0.486565720348693
"Ric3",-1.19406811115306,1.54085984025087,1.66696908330915,0.206863140899896,0.48671688089045
"Epm2aip1",-1.12074691823177,5.05829846511691,1.66693187254314,0.206868070195777,0.48671688089045
"Gm7727",-0.587010327553706,1.55937601404148,1.66685444441346,0.206878327534302,0.48671688089045
"Smim26",0.700325197783479,5.23998547755481,1.6667564912468,0.206891304837522,0.48671688089045
"Hip1r",1.30249883691328,3.07651915874106,1.66674652532341,0.206892625226859,0.48671688089045
"Syn2",-1.08691403208171,1.04975567999595,1.66639521188687,0.206939177525894,0.486774633110617
"Gm20443",-0.571772762855617,0.39688050482859,1.66562180081128,0.207041707185498,0.486964032326683
"Fxr1",-0.732311506749098,2.23265658301521,1.66524657737248,0.207091472408463,0.487029302018968
"Nr6a1",-0.376883735424972,0.597386008310087,1.66467025859357,0.207167937265705,0.487157342275636
"Stradb",-0.618698019868085,3.38068126501592,1.66388629617481,0.207272007749224,0.487340512370611
"Zfp939",-0.537624071748237,1.20909337775484,1.66375164324357,0.207289889319145,0.487340512370611
"Slc35e4",0.836764987299139,4.58851848699511,1.66242792019502,0.207465777676515,0.487702199504572
"Drc3",-0.530610068403628,0.521053578029185,1.66216554348863,0.207500662559607,0.487732379707415
"2310026L22Rik",-1.30853789516248,1.73514166242309,1.66170234825654,0.207562265373638,0.487797249170812
"Lsm5",-0.593032025753293,4.00513219671106,1.66161811095638,0.207573470966198,0.487797249170812
"Rac3",-1.69774696188361,3.96070165204874,1.66146072887908,0.207594408576739,0.487797249170812
"Abca8a",-0.433870745234765,0.442440193882361,1.66066519123551,0.207700284228204,0.487994200082897
"Rasal2",-0.529854627604218,0.99726406726054,1.65945026205073,0.207862103920395,0.488322536373675
"Vit",-0.52892832028472,0.299997354685618,1.65865658352052,0.207967900061138,0.488519202914902
"Man2c1",-0.653383989202992,5.16189592471692,1.65833931858223,0.208010209572366,0.488566712641412
"Gm11764",-0.913400521481856,1.36634499722297,1.65675755117284,0.208221307856046,0.489010615042389
"Plppr5",-1.17499667874912,1.02505332363718,1.65607565424213,0.208312393433894,0.489172601628069
"Dap",-0.957181516247754,3.03889609582983,1.65506730208224,0.208447175941504,0.489437154887911
"Cnep1r1",-0.921972054446043,4.1431269708194,1.6548856441585,0.208471468884337,0.489442248342162
"Gm9917",-0.501004939047507,0.536912192286069,1.6545547997784,0.208515721365466,0.48949419607048
"Ranbp6",-1.39191010408798,4.66035455742226,1.6540709415031,0.208580461271981,0.489577748629565
"Aqp4",-2.17815620640501,2.30263864025204,1.65395802591712,0.208595572869063,0.489577748629565
"Bambi",-1.07359877966583,3.00487343515564,1.65367522004245,0.208633426969196,0.489614649924635
"Marcksl1",1.39266962737608,8.66059674819132,1.65251866819904,0.208788321856635,0.489926182057099
"Rbm45",-0.731283990713975,3.54950673841569,1.6521936105486,0.208831881781509,0.48992744708908
"Gm12834",-0.461340204197421,1.55602710504853,1.65218413157192,0.20883315219681,0.48992744708908
"Map1lc3a",0.686810762411024,7.98317615706387,1.65095465340301,0.20899801329753,0.490223539946043
"Gm5847",0.451401709591474,0.328561860549948,1.65087406414023,0.209008825144519,0.490223539946043
"Tm2d1",-0.605215508222857,2.65676614199755,1.65074725138364,0.209025839728383,0.490223539946043
"Ubl3",0.60807273344538,5.49581417946063,1.65052678480114,0.209055424001677,0.490240952426234
"Lats1",-0.761163203269487,3.16456994535106,1.65027953802033,0.209088608041202,0.490266801875518
"Eif3j2",-0.749156111957721,3.29001063075863,1.64880848969836,0.209286178155508,0.490678054189732
"Adgrf5",-1.4241297755678,0.740758950397513,1.64844450765355,0.209335098563963,0.490740742347204
"Gm20644",-0.491788426586502,1.07834526468599,1.64793046220255,0.209404212047264,0.490850750489683
"Ablim3",-0.838527905511435,0.449899715759661,1.64724225584197,0.209496785600265,0.491015720715612
"Dut",-1.03007361083679,3.12241438517989,1.64645693830643,0.209602483724277,0.491162418599653
"Yipf1",-0.333377347031532,3.40455088339782,1.64622389044178,0.209633862969108,0.491162418599653
"Arhgef9",-0.870146207962667,1.23937909414849,1.64620998157973,0.209635735942007,0.491162418599653
"Polb",-0.874292363573328,4.23724460801027,1.64611756382867,0.209648181477943,0.491162418599653
"AL589670.1",-0.385422839547717,0.291935402642787,1.64590167634299,0.209677257753736,0.491178523219601
"Tha1",-1.0148051454735,2.75692937203698,1.64551991504419,0.209728686526269,0.491205494734973
"Tspoap1",1.49421357602103,2.48507155350859,1.64548657770362,0.209733178288051,0.491205494734973
"Hcar1",-0.521443567970923,0.315183923124354,1.64511920073261,0.209782685301418,0.491269434415504
"Lbh",-1.14065893926056,4.00464454581449,1.64484819658536,0.209819214548192,0.491302972422699
"Rcbtb1",0.861259210942278,3.38657402010239,1.64329205563677,0.210029122351569,0.491690519629414
"Iars2",-0.603956280725386,2.54707480061222,1.64329167495736,0.210029173733127,0.491690519629414
"Pamr1",-0.979581387402729,0.584593642968844,1.64228897739515,0.210164565033899,0.49195541976986
"Zfp366",-0.830813117216463,0.501473991415255,1.64211000112909,0.210188743010374,0.491959962084056
"Nat2",-0.588309317919952,2.08811521684698,1.64131672181678,0.210295948811019,0.492142096576515
"AA414768",0.685277766672539,2.80592992344296,1.64116834105244,0.210316008866724,0.492142096576515
"Gm12697",-0.732937576263496,0.384944171754995,1.64104047988551,0.210333296710706,0.492142096576515
"Mirg",-1.09957306375493,0.594903941878385,1.6407974747909,0.210366157766398,0.492166931923226
"Gm2885",-0.520065672187684,0.453399099979098,1.63967626418249,0.210517858839898,0.492469767485995
"Ufsp1",-1.25792420521354,4.45103792127879,1.6388399417447,0.210631102242482,0.492661021548244
"Ephx3",-0.349482690760169,0.819261418499217,1.63874359330865,0.210644153271475,0.492661021548244
"Fam105a",-1.68374017298325,3.56177121581799,1.6381490167616,0.210724714688648,0.492797342817861
"Bbs10",-0.74986502005518,2.16381749590237,1.63793631203048,0.210753544101239,0.492812668444321
"Arntl2",-0.332044139201114,0.222227196919046,1.63713895229357,0.210861659436115,0.492974831090688
"Plek",-1.49446475113693,4.32277579802785,1.63709618391723,0.210867460408226,0.492974831090688
"Ube4a",-0.709139693280203,3.44184150815805,1.63665080706629,0.210927881689658,0.493057882043339
"Ccz1",-0.534377584072333,4.18161090554132,1.63650579395069,0.210947559261412,0.493057882043339
"Pdgfc",-0.37678975013132,0.356063081433773,1.63435772243246,0.211239308013999,0.493669629862316
"Pla2g7",-1.7507551185338,3.62591999694733,1.63425026324748,0.211253916101186,0.493669629862316
"Gmppb",-0.625679179738283,3.64354313757796,1.63358074312666,0.211344959337466,0.493830221316303
"Ube2k",-0.557547530963542,3.26316041049141,1.63328831074892,0.211384740339382,0.49387101177824
"4930456G14Rik",-0.470153861414936,0.303618355422075,1.6325610413594,0.211483714491681,0.494003854156642
"Upp1",-0.840600724277139,0.74689347982493,1.63251292716196,0.211490264377496,0.494003854156642
"Gm5239",-0.375153963244197,0.150061585297679,1.63237833042322,0.211508588644022,0.494003854156642
"Tbck",-0.5024064137413,1.63841793543347,1.63050098129656,0.211764379463784,0.494510658996152
"Gm7589",-0.803610537477201,0.825100599523084,1.63045768189297,0.211770283565951,0.494510658996152
"Tbx1",-1.10024444160116,0.505696198293422,1.62789047265294,0.212120700289317,0.495276649340429
"Acox1",-0.725304009787683,4.95250922729914,1.6275142423615,0.212172114892691,0.495344417240502
"Nop10",-0.593842626640936,7.86566889216773,1.62687668485941,0.212259276964498,0.495495619318938
"Chrdl1",-1.09569408217491,0.640307194802597,1.62638565267529,0.212326437397015,0.495600102820655
"AI987944",-0.731976314598067,2.24488002189075,1.6257726053575,0.212410323236281,0.495743599636697
"Papss1",0.824101273023699,3.30387475334407,1.62517168990615,0.212492588825179,0.495883285082219
"5031434O11Rik",-1.09269420900858,2.09004390322478,1.62440050698531,0.212598221881991,0.496077466796253
"Pde5a",-0.534659241521359,0.528326798294643,1.62410915876262,0.212638146322039,0.496083140302931
"Trank1",-1.01556181003175,0.54639426837419,1.62405549516757,0.212645501039312,0.496083140302931
"4930402H24Rik",1.15019797533698,2.09222548697039,1.62336778768312,0.212739780784066,0.496250756040267
"Hsbp1",0.606313372832993,7.61598423144205,1.62143273750072,0.213005339980466,0.496796898448325
"Sertad1",-1.22169345498608,5.81395406046059,1.62133458445575,0.213018821076744,0.496796898448325
"Gm14269",-0.69301028060255,4.22768952396089,1.62074067768497,0.213100415349821,0.496934804341108
"Fam104a",-0.374520019791065,1.38133601193037,1.62050423656127,0.213132909737631,0.496958195839545
"Commd6",0.541515494893093,5.18129136111892,1.61930948611973,0.213297199579255,0.497288855126131
"Bdnf",-0.539600937526947,0.301969166961083,1.61890272469155,0.213353169022452,0.497366929218516
"Gm8098",-0.375644788762046,0.536028308706363,1.61856057224441,0.213400262500661,0.497424297471512
"Rnf214",-0.614777496390843,2.39516208131455,1.61809369388895,0.213464543881154,0.49752171347269
